Gene.ID,logFC,logCPM,LR,PValue,FDR,tax_level,genus_tax_id,name,category
147645,-2.45808569111318,9.59220973829373,3.86805672558279,0.0492134715430837,0.953277983400726,1,265,Paracoccus yeei,bacteria
1476577,0,9.25362886006273,0,1,1,1,-200,Candidatus Saccharibacteria oral taxon TM7x,bacteria
147802,0,9.26854413572982,0,1,1,1,1578,Lactobacillus iners,bacteria
1479019,0,9.30999126285045,0,1,1,1,407,Methylobacterium sp. C1,bacteria
1484116,0,9.2642742700635,0,1,1,1,89966,Hymenobacter sp. PAMC 26554,bacteria
1484118,0,9.25732829566276,0,1,1,1,89966,Hymenobacter sp. PAMC 26628,bacteria
1484157,0,9.24881777060748,0,1,1,1,53335,Pantoea sp. PSNIH2,bacteria
1484693,0,9.27079231780437,0,1,1,1,28065,Rhodoferax saidenbachensis,bacteria
1484762,0,9.24881777060748,0,1,1,1,547,Enterobacter sp. CZGSD3,bacteria
1486245,0,9.24881777060748,0,1,1,1,292691,Gramella flava,bacteria
1487956,0,9.24881777060748,0,1,1,1,1716,Corynebacterium sp. ATCC 6931,bacteria
1491,0,9.30716594936204,0,1,1,1,1485,Clostridium botulinum,bacteria
1492898,0,9.26700369176572,0,1,1,1,398041,Flavisolibacter tropicus,bacteria
1493872,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium shandongense,bacteria
149589,0,9.24881777060748,0,1,1,1,-200000126,planctomycete str. 639,bacteria
1496080,0,9.24881777060748,0,1,1,1,1696,Brevibacterium sp. YB235,bacteria
1498,0,9.24881777060748,0,1,1,1,1769729,Hathewaya histolytica,bacteria
1499308,0,9.24881777060748,0,1,1,1,265,Paracoccus mutanolyticus,bacteria
150055,0,9.24881777060748,0,1,1,1,1301,Streptococcus lutetiensis,bacteria
1502,0,9.25884570210325,0,1,1,1,1485,Clostridium perfringens,bacteria
1505,0,9.25793536528841,0,1,1,1,1849828,Paeniclostridium sordellii,bacteria
1505597,0,9.24881777060748,0,1,1,1,203804,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,bacteria
1515612,0.677468674457984,9.2689743737172,0.772072946857783,0.379576532614868,1,1,165697,Sphingopyxis fribergensis,bacteria
1517,0,9.26161262133055,0,1,1,1,28895,Thermoanaerobacterium thermosaccharolyticum,bacteria
151783,0,9.24881777060748,0,1,1,1,106589,Cupriavidus campinensis,bacteria
1523415,0,9.24881777060748,0,1,1,1,13687,Sphingomonas sp. AAP5,bacteria
1524,0,9.24881777060748,0,1,1,1,1506577,[Clostridium] piliforme,bacteria
152507,0,9.24881777060748,0,1,1,1,-200,uncultured actinobacterium,bacteria
152509,0,9.24881777060748,0,1,1,1,-200,uncultured Bacteroidetes bacterium,bacteria
152682,0,9.43143901462263,0,1,1,1,13687,Sphingomonas melonis,bacteria
1528099,0,9.41573882374142,0,1,1,1,1847725,Lawsonella clevelandensis,bacteria
1532555,-2.0454021255488,9.38465315253398,4.02869099435437,0.0447326364125576,0.949661442173316,1,41275,Brevundimonas sp. DS20,bacteria
1539298,0,9.26600292129747,0,1,1,1,157,Treponema sp. OMZ 838,bacteria
154046,0,9.26159101996669,0,1,1,1,1649459,Hungatella hathewayi,bacteria
1546149,0,9.25089586937195,0,1,1,1,238749,Diaphorobacter polyhydroxybutyrativorans,bacteria
1547487,0,9.24881777060748,0,1,1,1,1763,Mycobacterium sp. ELW1,bacteria
1547899,0,9.24881777060748,0,1,1,1,376170,Haloplanus sp. CBA1113,archaea
1549858,0,9.253100955212,0,1,1,1,13687,Sphingomonas taxi,bacteria
1550728,0,9.24881777060748,0,1,1,1,150203,Blastomonas fulva,bacteria
1552759,-1.28636727999204,9.26179806276595,2.11731824379363,0.14564136672177,1,1,1763,Mycobacterium grossiae,bacteria
155567,0,9.24881777060748,0,1,1,1,379,uncultured Rhizobium sp.,bacteria
155866,0,9.24881777060748,0,1,1,1,46255,Weissella soli,bacteria
155900,-1.52379573358732,9.67804229644508,1.46609402533649,0.225962981093596,1,1,-200,uncultured organism,N/A
1560345,0,9.25562634598356,0,1,1,1,13687,Sphingomonas panacis,bacteria
1561,0,9.26313861840403,0,1,1,1,1485,Clostridium baratii,bacteria
1563222,0,9.26187315462348,0,1,1,1,544,Citrobacter pasteurii,bacteria
156588,0,9.24881777060748,0,1,1,1,-200,uncultured Verrucomicrobia bacterium,bacteria
1566358,0,9.24881777060748,0,1,1,1,44249,Paenibacillus sp. IHBB 10380,bacteria
156976,0,9.26100663087213,0,1,1,1,1716,Corynebacterium riegelii,bacteria
156978,0,9.30492134747945,0,1,1,1,1716,Corynebacterium imitans,bacteria
1570328,0,9.24881777060748,0,1,1,1,1763,Arthrobacter sp. SLBN-53,bacteria
1571,0,9.25497460183386,0,1,1,1,1569,Sporosarcina ureae,bacteria
157687,-2.00026123925282,9.27303526878498,3.95880567613439,0.0466267741132201,0.949661442173316,1,32067,Leptotrichia wadei,bacteria
157688,0,9.25968978622953,0,1,1,1,32067,Leptotrichia hofstadii,bacteria
157691,0,9.2642742700635,0,1,1,1,32067,Leptotrichia shahii,bacteria
1584,1.0460757411507,9.39727711302647,1.35705678040343,0.244048219202078,1,1,1578,Lactobacillus delbrueckii,bacteria
1587,0,9.25524059131662,0,1,1,1,1578,Lactobacillus helveticus,bacteria
158836,3.35157432717677,9.74117809746102,6.44780272143406,0.0111089648801943,0.699864787452242,1,547,Enterobacter hormaechei,bacteria
158899,0,9.25968978622953,0,1,1,1,202907,Collimonas fungivorans,bacteria
1590,0,9.27307215917274,0,1,1,1,1578,Lactobacillus plantarum,bacteria
1593482,0,9.24881777060748,0,1,1,1,149698,Massilia sp. YMA4,bacteria
1596,0,9.25779875966422,0,1,1,1,1578,Lactobacillus gasseri,bacteria
1597,0,9.27937322071333,0,1,1,1,1578,Lactobacillus paracasei,bacteria
1598,0,9.25784588441456,0,1,1,1,1578,Lactobacillus reuteri,bacteria
160386,0,9.30974978879824,0,1,1,1,1716,Corynebacterium casei,bacteria
1604,-2.0454021255488,9.27469781617393,4.02869099435439,0.0447326364125568,0.949661442173316,1,1578,Lactobacillus amylovorus,bacteria
160791,0,9.26230607057658,0,1,1,1,13687,Sphingomonas wittichii,bacteria
1609966,0,9.24881777060748,0,1,1,1,1609958,Confluentimicrobium sp. EMB200-NS6,bacteria
1618633,0,9.24881777060748,0,1,1,1,-200,Candidatus Campbellbacteria bacterium GW2011_OD1_34_28,bacteria
161879,-2.00026123925282,9.33716794118967,3.95880567613439,0.0466267741132201,0.949661442173316,1,1716,Corynebacterium kroppenstedtii,bacteria
161895,0,9.25626224701216,0,1,1,1,1716,Corynebacterium phocae,bacteria
161896,0,9.26881251068626,0,1,1,1,1716,Corynebacterium camporealensis,bacteria
161899,0,9.2728725900815,0,1,1,1,1716,Corynebacterium singulare,bacteria
1624,0,9.27032890747452,0,1,1,1,1578,Lactobacillus salivarius,bacteria
1629723,0,9.25595087528903,0,1,1,1,129337,Geobacillus sp. 12AMOR1,bacteria
1630693,-0.238710916417828,9.26980383122166,0.0173807712345546,0.895113890169572,1,1,113,Gemmata sp. SH-PL17,bacteria
1636152,-1.27622181730424,9.26915014059253,2.10872315151848,0.146461478396459,1,1,118,Planctomyces sp. SH-PL62,bacteria
1636603,1.18839283152024,9.30034612164891,1.49527927372493,0.221399153919728,1,1,469,Acinetobacter sp. ACNIH1,bacteria
1639,0,9.26313861840403,0,1,1,1,1637,Listeria monocytogenes,bacteria
1639133,0,9.24881777060748,0,1,1,1,544,Citrobacter portucalensis,bacteria
1646498,0,9.25355186232827,0,1,1,1,469,Acinetobacter sp. TTH0-4,bacteria
1649877,0,9.25731683116482,0,1,1,1,286,Pseudomonas sp. CCOS 191,bacteria
1653478,0,9.25307399412489,0,1,1,1,1827,Rhodococcus sp. PBTS 1,bacteria
1653479,0,9.24881777060748,0,1,1,1,1827,Rhodococcus sp. PBTS 2,bacteria
1654781,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium phage Moyashi,viruses
1655,0,9.292528007311,0,1,1,1,1654,Actinomyces naeslundii,bacteria
1656,0,9.27145688949997,0,1,1,1,1654,Actinomyces viscosus,bacteria
1658671,-2.0779506679251,9.27594631980305,4.07855222436363,0.0434308565424853,0.949661442173316,1,267408,Arsenicicoccus sp. oral taxon 190,bacteria
1660,-2.00026123925282,9.34377638322809,3.95880567613439,0.0466267741132201,0.949661442173316,1,2529408,Schaalia odontolytica,bacteria
166587,0,9.2642742700635,0,1,1,1,-200,uncultured Chloroflexi bacterium,bacteria
1667168,0,9.24881777060748,0,1,1,1,36739,Dermabacter jinjuensis,bacteria
1670677,-3.07092149973796,14.2610583813788,5.7995164513616,0.016030582570361,0.834662635945396,1,-200,Humaita-Tubiacanga virus,viruses
1675862,0,9.24881777060748,0,1,1,1,558017,Diatraea saccharalis granulovirus,viruses
1685,0,9.25743289653503,0,1,1,1,1678,Bifidobacterium breve,bacteria
1690815,0,9.25273010752282,0,1,1,1,1847,Pseudonocardia sp. HH130630-07,bacteria
169292,0,9.35183635027198,0,1,1,1,1716,Corynebacterium aurimucosum,bacteria
169430,0,9.25362886006273,0,1,1,1,1822464,Paraburkholderia hospita,bacteria
169765,0,9.24881777060748,0,1,1,1,1763,Mycobacterium lacus,bacteria
1699624,0,9.24881777060748,0,1,1,1,497,Psychrobacter sp. P11G5,bacteria
1702043,0,9.24881777060748,0,1,1,1,57493,Kocuria sp. BT304,bacteria
1702250,0,9.25645249772065,0,1,1,1,286,Pseudomonas sp. IB20,bacteria
1703,0,9.25895013187079,0,1,1,1,1696,Brevibacterium linens,bacteria
1704499,0,9.25273010752282,0,1,1,1,762296,Methylovulum psychrotolerans,bacteria
1705,0,9.26471811258466,0,1,1,1,1716,Corynebacterium stationis,bacteria
170573,-1.52358744151027,9.26001801459505,3.18181197662156,0.074462114169467,1,1,1279,Staphylococcus pettenkoferi,bacteria
170679,0,9.24881777060748,0,1,1,1,662,Vibrio chagasii,bacteria
1707785,0,9.24881777060748,0,1,1,1,149698,Massilia sp. WG5,bacteria
1710,0,9.25807326167248,0,1,1,1,157920,Cellulosimicrobium cellulans,bacteria
1714848,0,9.24881777060748,0,1,1,1,290174,Aquimarina sp. AD1,bacteria
1714849,0,9.24881777060748,0,1,1,1,290174,Aquimarina sp. AD10,bacteria
1714860,0,9.24881777060748,0,1,1,1,290174,Aquimarina sp. BL5,bacteria
1717,0,9.37740480748676,0,1,1,1,1716,Corynebacterium diphtheriae,bacteria
1719,0,9.2688560553036,0,1,1,1,1716,Corynebacterium pseudotuberculosis,bacteria
171953,0,9.26807933461427,0,1,1,1,-200,uncultured Acidobacteria bacterium,bacteria
1720344,0,9.25492493668824,0,1,1,1,497,Psychrobacter sp. AntiMn-1,bacteria
172042,0,9.25645249772065,0,1,1,1,32207,Rothia aeria,bacteria
172045,-1.01546480839399,10.6483690398917,0.649650954943738,0.420237499897868,1,1,308865,Elizabethkingia miricola,bacteria
1725,-2.0454021255488,9.31001203581413,4.0286909943544,0.0447326364125566,0.949661442173316,1,1716,Corynebacterium xerosis,bacteria
1727,0,9.26115390869434,0,1,1,1,1716,Corynebacterium variabile,bacteria
1735038,0,9.24881777060748,0,1,1,1,1911577,Oryzomicrobium terrae,bacteria
1737359,0,9.24881777060748,0,1,1,1,2053,Gordonia sp. 1D,bacteria
1744,0,9.26956713589235,0,1,1,1,1743,Propionibacterium freudenreichii,bacteria
1747,-2.35824762430873,13.3595419723038,3.62032154711491,0.0570778404757398,1,1,1912216,Cutibacterium acnes,bacteria
174707,0,9.24881777060748,0,1,1,1,1883,uncultured Streptomyces sp.,bacteria
1748,0,9.24881777060748,0,1,1,1,1912215,Acidipropionibacterium acidipropionici,bacteria
1756149,0,9.24881777060748,0,1,1,1,308865,Elizabethkingia bruuniana,bacteria
1758189,0,9.26749070096168,0,1,1,1,469,Acinetobacter sp. ACNIH2,bacteria
1758689,0,9.25205238955361,0,1,1,1,265976,Serinicoccus sp. JLT9,bacteria
1759399,0,9.24881777060748,0,1,1,1,1301,Streptococcus sp. A12,bacteria
1763828,0,9.24881777060748,0,1,1,1,1763827,Hankyongella ginsenosidimutans,bacteria
1764,0,9.29397126725729,0,1,1,1,1763,Mycobacterium avium,bacteria
1768242,0,9.25318191529737,0,1,1,1,318147,Paucibacter sp. KCTC 42545,bacteria
1773,0,9.25884570210325,0,1,1,1,1763,Mycobacterium tuberculosis,bacteria
178399,0,9.24881777060748,0,1,1,1,28253,Marinomonas primoryensis,bacteria
1784948,0,9.24881777060748,0,1,1,1,-200010662,Enterobacteria phage ECGD1,viruses
1793721,0,9.25300619975828,0,1,1,1,40323,Stenotrophomonas sp. KCTC 12332,bacteria
1794,0,9.24881777060748,0,1,1,1,1866885,Mycolicibacterium gadium,bacteria
1795630,0,9.26428691826918,0,1,1,1,447237,Frondihabitans sp. PAMC 28766,bacteria
1796606,0,9.26600292129747,0,1,1,1,106589,Cupriavidus nantongensis,bacteria
1796613,0,9.24881777060748,0,1,1,1,816,Bacteroides caecimuris,bacteria
180282,-3.32175029263195,10.1133009642956,6.79977061019306,0.00911695852260477,0.61265961271904,1,80865,Delftia tsuruhatensis,bacteria
1804,0,9.25524059131662,0,1,1,1,1866885,Mycolicibacterium gilvum,bacteria
1809410,0,9.25914111833274,0,1,1,1,303379,Herminiimonas arsenitoxidans,bacteria
1811301,0,9.24881777060748,0,1,1,1,33882,Microbacterium sp. ALBL_076,bacteria
1812935,0.361966494248705,10.123861635379,0.0973924178964012,0.754981562426414,1,1,547,Enterobacter roggenkampii,bacteria
1816604,0,9.24881777060748,0,1,1,1,-200075787,Rhodocyclaceae bacterium ICHIJ1,bacteria
1816615,0,9.24881777060748,0,1,1,1,-200075787,Rhodocyclaceae bacterium ICHIAU1,bacteria
1823,0,9.25385278881641,0,1,1,1,1817,Nocardia otitidiscaviarum,bacteria
1827300,0,9.26518969905981,0,1,1,1,286,Pseudomonas sp. MYb193,bacteria
1827469,0,9.36352412391547,0,1,1,1,41275,Brevundimonas sp. GW460-12-10-14-LB2,bacteria
1828,0,9.30557242400624,0,1,1,1,1827,Rhodococcus fascians,bacteria
1830,0,9.25273010752282,0,1,1,1,1827,Rhodococcus ruber,bacteria
1833,0,9.27341440506635,0,1,1,1,1827,Rhodococcus erythropolis,bacteria
1836,-2.0454021255488,9.28222261714433,4.0286909943544,0.0447326364125568,0.949661442173316,1,1835,Saccharopolyspora erythraea,bacteria
1842539,0,9.27706551009646,0,1,1,1,85413,Bosea sp. RAC05,bacteria
1844051,0,9.25886967231506,0,1,1,1,234,Brucella sp. 09RB8910,bacteria
1849967,0,9.24881777060748,0,1,1,1,1883,Streptomyces sp. SAT1,bacteria
1850093,0,9.24881777060748,0,1,1,1,89966,Hymenobacter nivis,bacteria
1850374,0,9.24881777060748,0,1,1,1,99,Ancylobacter sp. TS-1,bacteria
1855336,0,9.24881777060748,0,1,1,1,52959,Polaribacter sp. KT25b,bacteria
185951,0,9.24881777060748,0,1,1,1,13687,Sphingomonas aerolata,bacteria
