Gene.ID,logFC,logCPM,LR,PValue,FDR,genus_tax_id,tax_level,name,category
1338,2.1180616472848,4.22494660752362,1.94700348729725,0.162910119775882,1,1301,1,Streptococcus intermedius,bacteria
1351,1.42726213149544,3.45946231806238,0.0542745954280335,0.815785410462074,1,1350,1,Enterococcus faecalis,bacteria
1352,-3.30625084466773,4.83329739300742,4.32820169047789,0.037485830147325,0.566858894910768,1350,1,Enterococcus faecium,bacteria
1355,-1.37475359913992,5.71490591207174,0.471562065468277,0.492269421812997,1,1350,1,Enterococcus columbae,bacteria
1376,1.14966194981904,3.91545565620596,2.46574671791677e-09,0.999960380016242,1,1375,1,Aerococcus urinae,bacteria
1379,0.117993716923672,6.79016893971882,-4.51692422132055e-07,1,1,1378,1,Gemella haemolysans,bacteria
1422,-0.541128697114002,4.31508403939093,0.114003288725868,0.735631683339792,1,129337,1,Geobacillus stearothermophilus,bacteria
1428,-1.49366108094316,7.55801497159147,0.716689110943051,0.397232092885701,1,1386,1,Bacillus thuringiensis,bacteria
1450,-1.95532737910419,2.92281013578407,1.39785957031791e-07,0.999701687244659,1,29330,1,Alicyclobacillus acidoterrestris,bacteria
1467,4.59480593558389,2.65659791180092,1.06952528611259e-07,0.999739063049778,1,1386,1,Bacillus lentus,bacteria
1474,-5.11897302361448,3.68969537073559,5.37951797101424,0.020374506668403,0.382793761648783,1569,1,Sporosarcina pasteurii,bacteria
1476,-3.87185115153226,3.35089031238935,3.76154857962571,0.0524439867159735,0.695313867834077,1569,1,Sporosarcina psychrophila,bacteria
1493,0.655905978324184,3.20383958311377,1.32903323901701e-08,0.999908016912732,1,1485,1,Clostridium cellulovorans,bacteria
1498,0.152118088785726,2.53824055159052,1.36365496672397e-08,0.999906826521448,1,1769729,1,Hathewaya histolytica,bacteria
1504,3.26685177411007,2.70559124773566,5.82950132610449e-09,0.999939080579451,1,1485,1,Clostridium septicum,bacteria
1517,0.533138781418717,2.87373998503433,1.09401909753615e-08,0.999916544971014,1,28895,1,Thermoanaerobacterium thermosaccharolyticum,bacteria
1520,-0.846792231485037,2.62586214646419,4.19221279912563e-09,0.999948339129371,1,1485,1,Clostridium beijerinckii,bacteria
1522,1.84603748251374,2.59537606977384,8.8114582297294e-10,0.999976315514507,1,1505663,1,[Clostridium] innocuum,bacteria
1532,2.02122765392703,3.30750360129889,9.95533184777742e-08,0.999748250901005,1,572511,1,Blautia coccoides,bacteria
1561,-3.14989848375825,6.40586935247943,3.57464275427277,0.0586680667032612,0.732366470255475,1485,1,Clostridium baratii,bacteria
1575,2.23594381841202,3.08730908289848,6.40101767146461e-08,0.99979813335278,1,110932,1,Leifsonia xyli,bacteria
1583,-2.22120668787892,3.12204367928829,3.1126392038386,0.0776869819887209,0.902592258816047,46255,1,Weissella confusa,bacteria
1584,1.4987712959377,2.47940329776807,2.20411981999291e-08,0.999881543837317,1,1578,1,Lactobacillus delbrueckii,bacteria
1598,5.12287106411786,3.45322743362582,7.76654403011889e-08,0.999777641385044,1,1578,1,Lactobacillus reuteri,bacteria
1599,0.114977410943061,3.03174461255575,0.687596799006393,0.406983003239863,1,1578,1,Lactobacillus sakei,bacteria
162,0.9073572141997,6.65872399406936,0.412267400063286,0.520820900408457,1,157,1,Treponema phagedenis,bacteria
1631,-0.70681375752537,3.4815187379544,0.463714056668614,0.495893300073056,1,559173,1,Fructobacillus fructosus,bacteria
1639,-0.370788354500299,2.9071751009876,1.18357657896695e-07,0.99972550260064,1,1637,1,Listeria monocytogenes,bacteria
1646,0.177169574519975,2.49215095011086,4.78244643886683e-09,0.999944822106252,1,1645,1,Renibacterium salmoninarum,bacteria
1656,-2.64625608375531,3.72611155208695,2.97982798634105,0.0843082320530254,0.939001865979804,1654,1,Actinomyces viscosus,bacteria
1680,-4.41983439632204,7.77285398955173,6.81871269418027,0.00902075685122485,0.220771154516819,1678,1,Bifidobacterium adolescentis,bacteria
1710,-3.45292345924609,3.23705325249869,4.53845450935263,0.0331415011645452,0.531406829017708,157920,1,Cellulosimicrobium cellulans,bacteria
1711,-1.10603618052503,5.30461480868112,0.14457601722458,0.703773555399311,1,1707,1,Cellulomonas flavigena,bacteria
1764,0.729603019001009,2.67492688141835,1.88806566825406e-07,0.999653304188042,1,1763,1,Mycobacterium avium,bacteria
1767,0.152118088785726,2.53824055159052,1.36365496672397e-08,0.999906826521448,1,1763,1,Mycobacterium intracellulare,bacteria
1771,-2.01891793198611,4.08683549688895,1.25229015649247,0.263115520188369,1,1866885,1,Mycolicibacterium phlei,bacteria
1773,-3.18942408186969,5.6728117558893,3.68098858214277,0.0550362093369001,0.710884370601627,1763,1,Mycobacterium tuberculosis,bacteria
1778,-0.271706663080792,3.18043814342026,-1.91526147830245e-07,1,1,1763,1,Mycobacterium gordonae,bacteria
1804,-8.24921638807722,3.75134172072603,1.17624516349224e-07,0.999726354079352,1,1866885,1,Mycolicibacterium gilvum,bacteria
1828,-8.06770593522902,3.02369793657085,-2.66346983579524e-07,1,1,1827,1,Rhodococcus fascians,bacteria
1833,-1.26802902653516,3.48832865608741,2.62403432316205e-10,0.999987075170665,1,1827,1,Rhodococcus erythropolis,bacteria
1852,0.167378449861477,2.55328687226719,6.91311718981069e-09,0.999933659762726,1,1851,1,Saccharomonospora viridis,bacteria
1855,-5.39973623450622,4.96176042256404,7.37450200659537,0.00661551079427269,0.182581827504153,1854,1,Frankia sp.,bacteria
1861,-4.75481075602577,3.54168275139053,7.87775191927183,0.00500466549072487,0.160494445047384,1860,1,Geodermatophilus obscurus,bacteria
1877,-2.78724370064178,7.78246287193974,2.85515823512478,0.0910812770418041,0.97925534854194,1873,1,Micromonospora echinospora,bacteria
1890,-3.38417344390444,3.66678241954713,3.8521544016109,0.0496821357278814,0.673795845513895,1883,1,Streptomyces antibioticus,bacteria
1927,1.48737408909946,4.5552586190868,9.16428533059843e-09,0.999923618292614,1,1883,1,Streptomyces rimosus,bacteria
1940,-0.317170318165598,2.82381366274875,0.182039088535021,0.669626704833177,1,1883,1,Streptomyces albireticuli,bacteria
198,1.24565041891932,3.14717568791668,0.0548374042646245,0.814849995037007,1,194,1,Campylobacter hyointestinalis,bacteria
199,-2.57441081598753,7.30888782227964,2.04082367065465,0.153126711773154,1,194,1,Campylobacter concisus,bacteria
2006,1.0307128507616,2.63651320135566,-6.29623997383533e-09,1,1,147067,1,Thermobispora bispora,bacteria
2021,-3.19017445444978,4.65141710216343,2.66932256485426,0.102299558724233,1,83677,1,Thermobifida fusca,bacteria
2035,1.43920724573822,2.79840488343533,7.84526932307017e-08,0.999776517261517,1,2034,1,Curtobacterium flaccumfaciens,bacteria
204,4.2597003079532,3.15140439380269,1.71312324326323e-08,0.999895567815165,1,194,1,Campylobacter showae,bacteria
2041,-0.43749800109201,3.79858165828892,0.263299037170391,0.607862677368635,1,2040,1,Aeromicrobium erythreum,bacteria
2054,6.33077864754884,5.29624199454988,9.41264527178944,0.00215494118076456,0.0977607462493193,2053,1,Gordonia bronchialis,bacteria
2377,-0.328852405155891,3.20893687757895,-1.13680222568746e-07,1,1,2375,1,Sporomusa termitida,bacteria
238,-0.457777344523159,7.39995464416556,0.0751641604693845,0.783961028667465,1,308865,1,Elizabethkingia meningoseptica,bacteria
239,-1.59519367953886,6.12877062870808,0.872289701134292,0.350322201590281,1,237,1,Flavobacterium sp.,bacteria
2426,-0.423987616472223,2.72324461637723,1.44354359576937e-08,0.999904136117807,1,2425,1,Teredinibacter turnerae,bacteria
247,-2.8134861774766,8.013135605403,2.62696364439763,0.105062457508067,1,59734,1,Empedobacter brevis,bacteria
259,2.08913227617809,2.50276922907874,9.18893467982684e-08,0.999758135217012,1,28453,1,Sphingobacterium thalpophilum,bacteria
2694,-5.68212123674511,3.27014572327616,11.9512230434378,0.000546115202553498,0.044164098989109,-200000942,1,Incompatibility symbiont of Nasonia longicornis,bacteria
274,-9.48287248386471,6.3136638308191,7.30231093371003e-08,0.999784389346014,1,270,1,Thermus thermophilus,bacteria
2748,-2.46078475072186,2.5931590888644,-2.29566508025414e-07,1,1,2747,1,Carnobacterium divergens,bacteria
285,-2.31063803903599,5.73436586366861,1.92977255431846,0.164783330740858,1,283,1,Comamonas testosteroni,bacteria
287,-2.07771353293959,5.67340214220063,1.37585464070729,0.240808516762091,1,286,1,Pseudomonas aeruginosa,bacteria
292,-4.40455405063045,2.72953847572885,1.84001613945384e-09,0.999965774415197,1,32008,1,Burkholderia cepacia,bacteria
293,-0.701007705664484,2.99361809668067,9.88361925635672e-08,0.99974915926898,1,41275,1,Brevundimonas diminuta,bacteria
296,3.41538394803583,3.6971799937576,3.2291595908681,0.0723378023010969,0.868053627613163,286,1,Pseudomonas fragi,bacteria
297,-0.610638301583362,3.43949670582296,0.0964179352936156,0.756171350033549,1,70774,1,Hydrogenophilus thermoluteolus,bacteria
300,-4.6642679090841,7.132774202223,7.83745935828227,0.00511744806660247,0.161329718709841,286,1,Pseudomonas mendocina,bacteria
301,-1.83405646237389,6.1962893038384,1.25817885834965,0.261996089539982,1,286,1,Pseudomonas oleovorans,bacteria
303,-1.54332015508508,5.70100735791613,0.936655092223937,0.333139553524517,1,286,1,Pseudomonas putida,bacteria
304,0.602362350302699,4.03997237260339,0.126986165607626,0.721577583204079,1,335058,1,Pelomonas saccharophila,bacteria
305,-2.01165475641601,7.13837024690442,1.17154946642754,0.279083095498985,1,48736,1,Ralstonia solanacearum,bacteria
306,-2.58122702872273,9.00409449963185,2.39431593102686,0.121777009132751,1,286,1,Pseudomonas sp.,bacteria
33,-0.713675166084415,2.45821037727406,2.26054641672135e-09,0.999962064415859,1,32,1,Myxococcus fulvus,bacteria
373,-2.3768537939624,5.88964234947972,2.06864539520163,0.150355015000844,1,357,1,Agrobacterium vitis,bacteria
380,-1.4521086477418,7.5292845938962,0.8405356223914,0.359243627485859,1,28105,1,Sinorhizobium fredii,bacteria
382,-2.87747996475531,7.28929356818144,2.52631617831389,0.111961326667194,1,28105,1,Sinorhizobium meliloti,bacteria
391,-1.49434543620515,11.9843799663382,0.807319510478507,0.368913926774083,1,379,1,Rhizobium sp.,bacteria
414,-1.28558004236528,2.5079706887739,1.31338335762621e-08,0.999908560084728,1,413,1,Methylococcus capsulatus,bacteria
470,-3.61329031997795,3.28610318386029,1.42757298745774,0.232160936917437,1,469,1,Acinetobacter baumannii,bacteria
471,-1.15532718211048,2.48403783733757,-9.84875194731671e-08,1,1,469,1,Acinetobacter calcoaceticus,bacteria
477,-6.88006744993377,3.19194013197782,13.8133618384544,0.000201895276589336,0.0250350142970776,475,1,Moraxella lacunata,bacteria
479,-6.15650496262699,3.24769370971995,-8.4033544567319e-09,1,1,475,1,Moraxella sp.,bacteria
480,-1.52039017455883,10.9078924697418,0.890003127986198,0.345476460251475,1,475,1,Moraxella catarrhalis,bacteria
511,-1.72719032588549,3.63946228032764,1.49665886794992e-07,0.999691324996106,1,507,1,Alcaligenes faecalis,bacteria
518,-1.40603878110521,8.1857730889214,0.891264627330415,0.345134835875866,1,517,1,Bordetella bronchiseptica,bacteria
519,-3.59105548015983,6.44003086477411,3.84591886644766,0.0498671905446014,0.673795845513895,517,1,Bordetella parapertussis,bacteria
539,-4.73270572236196,4.92550787288251,1.47325160071432e-07,0.999693748297535,1,538,1,Eikenella corrodens,bacteria
542,-11.3267302862913,4.79006847869379,25.5118551605724,4.3967300165397e-07,0.000204447945769096,541,1,Zymomonas mobilis,bacteria
545,-2.70148009567179,3.71322533608517,2.25901633281861,0.132838414945901,1,544,1,Citrobacter koseri,bacteria
546,-6.44766738574433,4.15670735704969,10.323536916452,0.00131344339198029,0.0678612419189818,544,1,Citrobacter freundii,bacteria
548,-3.61255461738626,3.13067755916898,-1.89593052368764e-07,1,1,570,1,Klebsiella aerogenes,bacteria
549,2.46771363936792,2.6798984596171,-1.38095510138214e-07,1,1,53335,1,Pantoea agglomerans,bacteria
550,1.89046522684526,2.58528374816574,1.17385797970826e-07,0.999726631901899,1,547,1,Enterobacter cloacae,bacteria
556,-2.81014822572736,6.25655899800441,3.09021159591239,0.0787645652470689,0.904333897281161,204037,1,Dickeya chrysanthemi,bacteria
56,0.221816468241629,2.93445339888902,2.86020359396844e-07,0.999573284405334,1,39643,1,Sorangium cellulosum,bacteria
587,1.8297449825597,2.59215489085843,1.21445719258872e-07,0.999721944712297,1,586,1,Providencia rettgeri,bacteria
65,-8.31542629013768,9.87943868699638,11.1905583883248,0.000822146001453159,0.0477872363344649,64,1,Herpetosiphon aurantiacus,bacteria
666,0.771538814131359,3.23758593533985,6.25545126808902e-09,0.999936894184467,1,662,1,Vibrio cholerae,bacteria
673,0.503280234303361,2.54607776023373,1.22355320542056e-07,0.999720905368854,1,246861,1,Grimontia hollisae,bacteria
675,1.08126775823498,2.57636842959824,-1.66324021222408e-08,1,1,662,1,Vibrio cincinnatiensis,bacteria
689,-0.840553839282026,4.32725616237485,0.197689564111144,0.656592262249676,1,662,1,Vibrio mediterranei,bacteria
716,-5.85919970668708,4.67357743969163,16.1535703245507,5.84083669550153e-05,0.00905329687802738,713,1,Actinobacillus suis,bacteria
718,0.243299931510745,4.19206190383992,0.00933651534835178,0.923023689704189,1,713,1,Actinobacillus equuli,bacteria
720,-1.81404146508958,5.14790466381707,1.04777178267776,0.306020823972393,1,713,1,Actinobacillus lignieresii,bacteria
728,4.79882147148075,2.74629816856416,1.28335386762046e-08,0.99990961148062,1,292486,1,Avibacterium paragallinarum,bacteria
739,-11.7759269756042,4.90671743889749,19.7673567562817,8.74637754061389e-06,0.0027113770375903,416916,1,Aggregatibacter segnis,bacteria
762,-0.630764776966335,3.37046525385197,0.224699918569605,0.635481915823478,1,292486,1,Avibacterium volantium,bacteria
769,-6.31580916486914,3.09986094742629,8.64479954893881,0.00327996223073798,0.129802760620694,768,1,Anaplasma centrale,bacteria
779,-2.31028028189726,2.84584883744492,0.542515997346953,0.461391882008133,1,943,1,Ehrlichia ruminantium,bacteria
821,-0.767364961421785,7.62367659614367,0.204965488255979,0.650742350967145,1,816,1,Bacteroides vulgatus,bacteria
826,-2.42062715878757,4.54471389835341,1.7352163619624,0.187746088528332,1,32068,1,Sebaldella termitidis,bacteria
837,-1.38022737564113,5.82779247739764,0.745325669189818,0.387960198943012,1,836,1,Porphyromonas gingivalis,bacteria
853,-1.72290412762112,7.44196979887377,1.2179654942011,0.269760294422877,1,216851,1,Faecalibacterium prausnitzii,bacteria
873,1.22171821841044,4.06002055968897,0.499024595762606,0.479929020133822,1,2582840,1,Desulfocurvibacter africanus,bacteria
