Gene.ID,logFC,logCPM,LR,PValue,FDR,genus_tax_id,tax_level,name,category
1041657,0,-0.174975842119226,0,1,1,32008,1,Burkholderia sp. MG-2011-87-HA,bacteria
1041665,0.216700452907498,-0.347391502887441,0.748822047157507,0.386849434051402,0.593785436457579,32008,1,Burkholderia sp. MG-2011-134-HE,bacteria
1041709,0,-0.222119347567666,0,1,1,13687,1,Sphingomonas sp. MG-2011-104-FY,bacteria
1041739,-0.663895653656138,-0.343403144224796,3.8861641487482,0.0486854989960295,0.0992974881819365,59732,1,Chryseobacterium sp. MG-2011-139-ER,bacteria
1042156,0,-0.351004069937352,0,1,1,1485,1,Clostridium sp. SY8519,bacteria
104268,-2.93355147993893,-0.162533181983429,15.6014737490872,7.81936204834138e-05,0.000275492291576584,104267,1,Tenacibaculum mesophilum,bacteria
1042683,-0.840149949192449,1.22908950473442,1.12797215780591,0.288208294934037,0.456475580936875,13687,1,Sphingomonas sp. 540,bacteria
104336,0.710252878214014,0.17118176885462,2.68525053336529,0.101281295346907,0.189703637538509,33882,1,Microbacterium foliorum,bacteria
1045498,0.339547001373096,-0.345869527003978,1.35819779532357,0.243850063709763,0.39066539370233,150247,1,Anoxybacillus sp. Ip-C,bacteria
104623,5.36479945688421,5.62181750475752,31.7040596641864,1.79546492164141e-08,1.09912991904001e-07,613,1,Serratia sp. ATCC 39006,bacteria
104663,0,-0.342661979709121,0,1,1,79328,1,Chitinophaga filiformis,bacteria
1048645,6.0435182441927,0.667839414545567,37.9132990424758,7.39593585535225e-10,5.45548272015824e-09,-200,1,bacterium symbiont of Euplotes sp.,bacteria
1048758,4.99547034719607,0.18452432495804,26.9558686740354,2.08154166544775e-07,1.11846028999284e-06,1048757,1,Candidatus Moranella endobia,bacteria
1049,2.20055634625291,-0.252418885953271,9.44092684282951,0.00212196231642943,0.00587313449249074,85072,1,Allochromatium vinosum,bacteria
104955,0,0.415589639753785,0,1,1,1578,1,Lactobacillus frumenti,bacteria
1049583,0,0.148582580579244,0,1,1,57493,1,Kocuria indica,bacteria
1050174,1.59651574202554,-0.220674930384407,4.16940008348477,0.0411603713316143,0.0863106731840735,1716,1,Corynebacterium epidermidicanis,bacteria
105219,-1.16897524161082,11.6082545589822,2.7018795776994,0.100230020921477,0.188205188553274,48736,1,Ralstonia mannitolilytica,bacteria
1053550,0,-0.240218981695845,0,1,1,237,1,Flavobacterium sp. CKC03,bacteria
1055101,0,-0.267665296638967,0,1,1,204286,1,Cobetia pacifica,bacteria
1055487,0.995480007286723,1.08739987653587,4.04067280562182,0.0444161107411375,0.0919371652673521,359407,1,Methylotenera versatilis,bacteria
105560,1.86392951222405,3.38951329837488,5.95882561525667,0.0146437921357708,0.0352786105982938,316612,1,Methylibium petroleiphilum,bacteria
106,-6.9923994402047,1.05824040129993,66.9159054587305,2.83339592672887e-16,5.60636397824315e-15,105,1,Runella slithyformis,bacteria
1061,0,-0.2941988160543,0,1,1,1060,1,Rhodobacter capsulatus,bacteria
1063,-7.80424551699676,1.67285240804706,72.5798918916772,1.60405140031896e-17,4.26555069830042e-16,1060,1,Rhodobacter sphaeroides,bacteria
106590,-1.62192741691635,7.93719554918927,5.06753011921205,0.0243780946173961,0.0537089947375348,106589,1,Cupriavidus necator,bacteria
106592,-5.43817952633661,0.901624614747558,45.7835161006511,1.32070225563317e-11,1.24467989103126e-10,106591,1,Ensifer adhaerens,bacteria
106634,-3.04977631201541,0.163622541840157,11.1911656723565,0.000821876968582909,0.00244397175486727,106633,1,Thioalkalivibrio versutus,bacteria
106648,-7.72497211085083,1.76443577973619,75.6067501038426,3.46176082832575e-18,1.08668056077143e-16,469,1,Acinetobacter bereziniae,bacteria
106649,-4.68722922069411,4.1855244562069,32.2697707374443,1.34184757837971e-08,8.39912089915334e-08,469,1,Acinetobacter guillouiae,bacteria
106654,-2.4317694656703,1.91261170316558,10.3722320158589,0.001279247961421,0.00366565562040679,469,1,Acinetobacter nosocomialis,bacteria
1069,0,-0.33476918896882,0,1,1,1068,1,Rhodomicrobium vannielii,bacteria
1070096,0,-0.346932857508894,0,1,1,48736,1,Ralstonia sp. 17.1 AW,bacteria
1071080,-8.06842514100115,1.93813929970998,79.7087279529455,4.33879782171075e-19,1.69294214071424e-17,1386,1,Bacillus sp. SB49,bacteria
1071918,-1.31086084846742,2.34812037787903,3.31943620050487,0.0684653046335953,0.133011934316082,34084,1,Riemerella columbipharyngis,bacteria
1072256,5.75398563719019,0.392159202067131,33.5178685716844,7.06122899717964e-09,4.62804255309654e-08,1716,1,Corynebacterium uterequi,bacteria
1072637,0.551263385757813,-0.314142007419019,0.61559062139057,0.432690573907691,0.651219591227329,59732,1,Chryseobacterium sp. Ag12,bacteria
107401,-2.23763081085527,-0.12856821323492,8.38515558383951,0.00378297827071383,0.0100534272948633,104267,1,Tenacibaculum maritimum,bacteria
1075418,0.731788801709842,-0.321970176605255,2.73766753207888,0.0980077262300783,0.184316331986749,13687,1,Sphingomonas sp. MJ-3,bacteria
1076,-3.1016004671668,2.70075030285442,14.738489892995,0.000123499160771736,0.000419877032754069,1073,1,Rhodopseudomonas palustris,bacteria
107637,0,-0.340812356591722,0,1,1,416,1,Methylomonas sp. LW13,bacteria
1076550,-0.657022934791708,-0.343571522869489,3.8682956000335,0.0492064672733198,0.0994406247733463,53335,1,Pantoea rwandensis,bacteria
1077935,0,-0.347740331350367,0,1,1,265,1,Paracoccus zhejiangensis,bacteria
1077946,-4.76517396444377,-0.0111210899289672,28.4110823960922,9.81021152632205e-08,5.51989664722298e-07,1883,1,Streptomyces hundungensis,bacteria
1078300,2.70100564088259,-0.0865971240021362,12.7568574763331,0.000354706328596421,0.00113391954202914,953,1,Wolbachia endosymbiont of Myzus persicae,bacteria
1078309,0.30661214475521,-0.296066984122191,0.294377893973852,0.58742863504332,0.8629537478205,953,1,Wolbachia endosymbiont of Aphis gossypii,bacteria
1078620,0,-0.317405352763532,0,1,1,-200,1,bacterium MK-T4,bacteria
108,-2.96859917726112,1.96636016763942,15.254059300523,9.3974565104487e-05,0.000327225862644899,107,1,Spirosoma linguale,bacteria
1080068,-1.53442945551774,0.626340549790252,3.89693935897131,0.048374158519799,0.0992974881819365,47251,1,Leptolyngbya sp. O-77,bacteria
108010,0,0.46240879816912,0,1,1,106633,1,Thioalkalivibrio paradoxus,bacteria
108028,1.73847548187827,-0.267679133076709,5.86609378821928,0.0154352647143816,0.0370144917763028,28263,1,Arcanobacterium pluranimalium,bacteria
1081866,-1.43096256878985,-0.250732430036504,5.18337329825133,0.0228040099368164,0.0528755623830227,2745,1,Halomonas socia,bacteria
1082475,0,-0.336733302717077,0,1,1,80865,1,Delftia sp. T3-6,bacteria
1082704,0,-0.351004069937352,0,1,1,1082702,1,Lonsdalea britannica,bacteria
1082851,-2.76981409645073,4.74007164321438,13.6325227723552,0.000222300976384702,0.000733681088068089,283,1,Comamonas serinivorans,bacteria
108486,0,-0.287606979893436,0,1,1,1716,1,Corynebacterium falsenii,bacteria
1085,9.17236363581696,2.95860479856357,68.1354461441065,1.52641944465123e-16,3.18640059070945e-15,1081,1,Rhodospirillum rubrum,bacteria
1087068,0,0.405191533582066,0,1,1,-200,1,Aspergillus foetidus dsRNA mycovirus,viruses
108980,2.22356066074526,2.7780049511277,6.51823671593849,0.0106773813761403,0.0262532787075298,469,1,Acinetobacter ursingii,bacteria
108981,-2.07473219813176,3.09076620557407,7.48489937821921,0.00622185458530951,0.0158681996906947,469,1,Acinetobacter schindleri,bacteria
1090615,-1.38719838599178,-0.267945241022801,5.14174920461029,0.0233571028217498,0.0528755623830227,53460,1,Nakamurella panacisegetis,bacteria
1092,0,-0.351004069937352,0,1,1,1091,1,Chlorobium limicola,bacteria
109328,0,-0.311671801768511,0,1,1,32067,1,Leptotrichia trevisanii,bacteria
1094341,0.819182006088017,-0.206684166608136,3.19331216148617,0.0739400589957844,0.143181700513636,48736,1,Ralstonia sp. 4506,bacteria
1095370,0,-0.344377034373476,0,1,1,32008,1,Burkholderia sp. BC1,bacteria
1096,-5.01745934129651,0.101835525322538,42.8262037900844,5.98254034693213e-11,5.11825941566427e-10,1091,1,Chlorobium phaeobacteroides,bacteria
109663,7.13401459968432,2.94558603874432,47.0238243302351,7.0129030007202e-12,6.90539387452991e-11,953,1,Wolbachia endosymbiont of Drosophila mauritiana,bacteria
1096856,3.11976731180015,-0.183375843260818,15.4850696986172,8.31595244132273e-05,0.000292248328640761,1847,1,Pseudonocardia sp. EC080619-01,bacteria
1096868,-0.373311949751139,-0.21445645161355,0.000195665188584826,0.988839524925563,1,1847,1,Pseudonocardia sp. EC080625-04,bacteria
1097667,-2.79439154280323,0.83794531921816,9.42096730255338,0.00214518332372592,0.00592146530966839,361607,1,Patulibacter medicamentivorans,bacteria
1097668,-7.93184059421808,3.91173030829471,77.6446831278654,1.23347889650686e-18,4.36421558721707e-17,32008,1,Burkholderia sp. YI23,bacteria
109790,-2.27950576492056,4.79659235789891,9.21972085027608,0.0023942204904736,0.00655897017567406,1578,1,Lactobacillus jensenii,bacteria
11,-4.07162157311016,0.746837631198726,23.9987208022071,9.63997263741947e-07,4.5735097455939e-06,1707,1,Cellulomonas gilvus,bacteria
1100705,0.711653518161234,-0.32394783286102,2.6938281543644,0.100737528608831,0.188854594495676,665874,1,Limnohabitans sp. 2KL-27,bacteria
1100709,0.375065546666134,-0.344820259575911,1.40914170963329,0.235198926571836,0.38534471302294,665874,1,Limnohabitans sp. B22-3vk,bacteria
1100711,-0.352231714494489,-0.341143857796403,0.921628631620889,0.33704770985259,0.527624367691999,665874,1,Limnohabitans sp. G3-2,bacteria
1100714,-5.84259203907916,2.66635494004887,45.6866900526928,1.38762447274548e-11,1.30480454362892e-10,665874,1,Limnohabitans sp. KL1,bacteria
1100719,-5.74369594261395,2.48251792770317,44.4773006990492,2.57323490989843e-11,2.31535684241938e-10,665874,1,Limnohabitans sp. Rim11,bacteria
1100722,0.229819239221168,-0.346915401006633,0.757662718033143,0.384060960232816,0.591244287969041,665874,1,Limnohabitans sp. SP2,bacteria
11034,0,3.34018095524977,0,1,1,11019,1,Sindbis virus,viruses
110539,4.65335752268159,0.12088755722168,25.7960458617314,3.79465073968624e-07,1.95106734460469e-06,1866885,1,Mycolicibacterium vanbaalenii,bacteria
11079,1.1409859952212,4.1206147874902,2.41207518637503,0.120402662345657,0.217705117060683,11051,1,Murray Valley encephalitis virus,viruses
1108,-2.49303394385068,-0.0322428872570694,9.19692787565982,0.00242421636186503,0.00663243991532536,1107,1,Chloroflexus aurantiacus,bacteria
11080,-0.0425095475843179,2.35512605696019,0.00361247575852985,0.952072903949884,1,11051,1,Saint Louis encephalitis virus,viruses
11082,1.03915547033388,3.30643614593728,2.00922158098092,0.156345520249921,0.27535376970761,11051,1,West Nile virus,viruses
110937,-5.52933554603167,0.136706634102114,42.4981113045707,7.07505085808427e-11,5.99154915466568e-10,33886,1,Rathayibacter festucae,bacteria
1109743,0,-0.321537081416719,0,1,1,1883,1,Streptomyces sp. SCSIO 03032,bacteria
1110552,0,0.821613750379362,0,1,1,374,1,Bradyrhizobium sp. C1,bacteria
1113728,0,-0.308342833487477,0,1,1,59753,1,Alcanivorax sp. NBRC 101098,bacteria
111501,0,-0.351004069937352,0,1,1,111500,1,Muricauda ruestringensis,bacteria
1115758,10.2331395693779,3.87938202233849,79.0191851586806,6.15096980031048e-19,2.35599072626571e-17,1501226,1,Romboutsia ilealis,bacteria
1116631,0,-0.351004069937352,0,1,1,1279,1,Staphylococcus sp. Y9-MSE-E14,bacteria
1117645,0.32103809194062,14.8110191489675,0.205833789240046,0.650052621412666,0.946623541819979,308865,1,Elizabethkingia anophelis,bacteria
111781,0,-0.340812356591722,0,1,1,47251,1,Leptolyngbya sp. PCC 7376,bacteria
111804,1.52932982473357,-0.3107151150287,6.51385617541837,0.0107037146159474,0.0262870638362238,1988,1,Actinomadura oligospora,bacteria
1118153,0,1.16057435581545,0,1,1,2745,1,Halomonas sp. GFAJ-1,bacteria
1118379,-8.49699166406325,2.06625388255288,84.5061980867708,3.83012244982282e-20,1.97416805284077e-18,1073531,1,Mycolicibacter minnesotensis,bacteria
1118963,-3.62623031077241,2.80281111384245,21.0225447122095,4.53910687170174e-06,1.9658476337505e-05,1663,1,Arthrobacter sp. Rue61a,bacteria
112229,0,-0.301479660155328,0,1,1,12176,1,Pepino mosaic virus,viruses
112234,-0.566477522159321,5.08986992493241,0.634501610442044,0.425708885563347,0.641637038710099,59732,1,Chryseobacterium joostei,bacteria
112235,-0.937877716303726,0.229161467108447,4.49878140174755,0.0339190172281643,0.0729582158308017,112987,1,Neochlamydia hartmannellae,bacteria
112437,-2.67851001941438,1.94562410372175,12.6301274486997,0.000379579296988338,0.00120604533099415,156207,1,Oat necrotic mottle virus,viruses
1124835,0.895515264428411,1.39369924804473,1.32909009916736,0.248967154592614,0.396883493861842,59732,1,Chryseobacterium carnipullorum,bacteria
1125609,-0.32802088848012,-0.34810517671706,2.01655830823852,0.155591453844098,0.274321925590841,-200,1,bacterium hswX131,bacteria
1125847,-1.05969883552545,2.14385456529983,1.60485500141627,0.205216541029713,0.355215198507069,379,1,Rhizobium sp. NT-26,bacteria
1126,-5.47168132306009,5.34260770863801,42.2012634737464,8.23468000414985e-11,6.86223333679154e-10,1125,1,Microcystis aeruginosa,bacteria
1126833,0,-0.343602320199649,0,1,1,44249,1,Paenibacillus beijingensis,bacteria
113056,2.39849052860562,-0.155879924125841,7.32942022212,0.00678349316171645,0.0171851237561688,1578,1,Lactobacillus sp. GTP5,bacteria
1130711,0,1.10746727580877,0,1,1,-200,1,T7 Flexi Vector pFC30K His6HaloTag,0
1130907,0,-0.351004069937352,0,1,1,13687,1,Sphingomonas sp. 007,bacteria
1130930,-0.176704371922655,-0.334803761823686,0.246229945134374,0.619742289132686,0.905643702180247,13687,1,Sphingomonas sp. 247,bacteria
1130967,0,-0.331805840879998,0,1,1,13687,1,Sphingomonas sp. 654,bacteria
1130996,0.375065546666134,-0.286486913808404,1.40914170963329,0.235198926571836,0.38534471302294,-200,1,uncultured bacterium W5-102b,bacteria
1130997,0.449660025694138,-0.342004918115753,1.50358494492701,0.220120582488191,0.3775691996254,-200,1,uncultured bacterium W5-15b,bacteria
1130999,0,-0.20264711524675,0,1,1,-200,1,uncultured bacterium W5-51b,bacteria
113107,-0.0266160888374979,3.77342791275246,0.00135943772346536,0.970588218591913,1,1301,1,Streptococcus australis,bacteria
1133523,0,-0.337003168018436,0,1,1,1386,1,Bacillus sp. MS238f,bacteria
1133546,-7.20771108085146,1.14653761040632,68.7701613957725,1.10634020435444e-16,2.35661752713255e-15,754249,1,Luteimicrobium xylanilyticum,bacteria
1133857,0,-0.308342833487477,0,1,1,329857,1,Cohnella plantaginis,bacteria
1134405,0,-0.331576972851573,0,1,1,1134403,1,Melioribacter roseus,bacteria
1134435,2.86322299228991,0.228398542929154,11.5684055688122,0.000670819151517289,0.0020368508782434,33057,1,Thauera humireducens,bacteria
1134687,-1.42048747884988,6.44113570113351,3.54940604203813,0.0595667689067284,0.116592245750394,570,1,Klebsiella michiganensis,bacteria
113562,0,-0.342661979709121,0,1,1,1865,1,Actinoplanes derwentensis,bacteria
114,-1.29442960958784,1.95573724319483,2.62361169370129,0.105284555880557,0.196496656594244,113,1,Gemmata obscuriglobus,bacteria
114090,4.71732893895576,2.38936430901113,26.8178281941102,2.23565300358135e-07,1.18871584871771e-06,1253,1,Pediococcus inopinatus,bacteria
1141883,-5.96221867489318,1.11351265920027,47.3964412129726,5.79878673240048e-12,5.77802735269022e-11,149698,1,Massilia putida,bacteria
1145091,-3.40064989227604,4.98663278539939,19.4631170088895,1.02561075029987e-05,4.15317641367794e-05,48736,1,Ralstonia sp. CSS3,bacteria
114615,3.55979558359419,0.539931342942522,13.223425904299,0.000276471813150977,0.0008996647076425,374,1,Bradyrhizobium sp. ORS 278,bacteria
114616,-2.73492566733764,1.4780214595037,8.09756782673679,0.00443246968440433,0.0116022325594909,407,1,Methylobacterium nodulans,bacteria
114707,-2.5809973789401,0.673616126695703,9.44341201886706,0.00211908895456834,0.00587313449249074,286,1,uncultured Pseudomonas sp.,bacteria
114708,1.38786333230748,0.153039554239858,2.67060727371799,0.102217014534407,0.191116457275954,34072,1,uncultured Variovorax sp.,bacteria
114710,0.375065546666134,-0.334680811418357,1.40914170963329,0.235198926571837,0.38534471302294,283,1,uncultured Comamonas sp.,bacteria
114715,-1.64872798135525,9.9509956458186,5.25533602778239,0.021879576152051,0.0510034787464059,48736,1,uncultured Ralstonia sp.,bacteria
114847,0.202330292496599,-0.347852640097562,0.738263412961917,0.39021773734055,0.595452870393582,2433,1,uncultured Roseobacter sp.,bacteria
1148509,0,-0.331576972851573,0,1,1,286,1,Pseudomonas prosekii,bacteria
1149133,0.720811753249007,0.934689240310713,0.701651887160722,0.402229192317633,0.608885742540289,286,1,Pseudomonas furukawaii,bacteria
1149952,4.01044343134344,-0.0314618237920138,21.3778436799467,3.77104004048964e-06,1.6572728598994e-05,234,1,Brucella sp. 09RB8471,bacteria
1149953,0,-0.342874880084538,0,1,1,234,1,Brucella sp. 10RB9215,bacteria
1150389,-9.48288457001375,3.58505277912466,91.0910658874242,1.37209793403249e-21,1.06083497677512e-19,-200049546,1,Flavobacteriaceae bacterium UJ101,bacteria
1151482,4.01457266285656,-0.0274653770509779,21.1557959864863,4.23418750020179e-06,1.84527482393972e-05,543311,1,Parvimonas sp. canine oral taxon 101,bacteria
1151546,1.91762346510951,-0.284885894717491,8.12522735679339,0.00436535093080832,0.0114408914853266,836,1,Porphyromonas sp. canine oral taxon 290,bacteria
1151661,0,-0.0759798872049868,0,1,1,-200186803,1,Lachnospiraceae bacterium canine oral taxon 106,bacteria
1151673,-3.04922676117982,-0.193105538265667,16.9624058449771,3.81273542401315e-05,0.000141369186458747,-200000712,1,Pasteurellaceae bacterium canine oral taxon 271,bacteria
1154588,-0.352039042244587,-0.310725705074834,0.428508285921723,0.512721818800086,0.762326778308533,59732,1,Chryseobacterium sp. LEN18,bacteria
1155384,5.32989740621699,0.456568797129058,29.3929354256814,5.90926667142307e-08,3.39823531035693e-07,1742989,1,Glutamicibacter sp. ZJUTW,bacteria
115547,0.0595643957590918,1.54206658733958,0.0406633932879572,0.840189053350907,1,-200,1,uncultured archaeon,archaea
115553,0,-0.345085048145641,0,1,1,2745,1,Halomonas sulfidaeris,bacteria
115555,-3.04922676117982,-0.0746869177957196,16.9624058449771,3.81273542401313e-05,0.000141369186458747,2745,1,Halomonas axialensis,bacteria
115561,0,-0.34384796181152,0,1,1,2745,1,Halomonas hydrothermalis,bacteria
1155896,0,0.217917195298698,0,1,1,28100,1,Phyllobacterium sp. TWS-35,bacteria
1156431,0,0.145654444291678,0,1,1,1301,1,Streptococcus sp. I-G2,bacteria
1156433,0,-0.311671801768511,0,1,1,1301,1,Streptococcus sp. I-P16,bacteria
1156659,0,-0.344285348134174,0,1,1,28100,1,Phyllobacterium sp. K3-5,bacteria
115808,3.47885476995256,1.79731254827859,17.0656299144282,3.61099407181328e-05,0.000135088711915954,374,1,Bradyrhizobium sp. ORS 285,bacteria
1158459,0.448985502713508,0.126369089582615,0.326079971175503,0.567976511473579,0.837915878233991,1330547,1,Kosakonia sacchari,bacteria
1159327,0,-0.262480137659615,0,1,1,1434032,1,Pontimonas salivibrio,bacteria
115979,0,-0.351004069937352,0,1,1,1386,1,Bacillus nealsonii,bacteria
116002,0,-0.346932857508894,0,1,1,-200,1,bacterium str. 61610,bacteria
1160721,-3.55915470588251,1.77451735639884,20.986945499511,4.62423549748402e-06,1.9987324224266e-05,1263,1,Ruminococcus bicirculans,bacteria
116085,0,1.93067499510363,0,1,1,33042,1,Coprococcus catus,bacteria
116090,0,-0.351004069937352,0,1,1,171003,1,Caloranaerobacter azorensis,bacteria
1161942,0.612381326501248,2.90523385671595,0.69275984332063,0.405227239107156,0.612979609881296,1263,1,Ruminococcus champanellensis,bacteria
116252,0,-0.347740331350367,0,1,1,1813,1,Amycolatopsis sp. IM-1163,bacteria
1164002,5.70268234848976,0.64780351240096,33.5342898040048,7.001864044181e-09,4.59634943151819e-08,-200001653,1,Corynebacteriaceae bacterium 'ARUP UnID 227',bacteria
1165,-0.60876240013752,-0.344667056192739,3.73898590859846,0.0531566974608058,0.105781321210135,1163,1,Anabaena cylindrica,bacteria
116598,4.69274026935529,0.575747973235719,26.7690377087527,2.29281700222992e-07,1.21324600561596e-06,953,1,Wolbachia endosymbiont of Diaphorina citri,bacteria
1166078,3.59312072561178,2.01458224027599,18.3542106592754,1.83413188425209e-05,7.16323724672825e-05,182269,1,Aureimonas phyllosphaerae,bacteria
1166323,0.800929496867666,4.94999724049158,2.88420608772478,0.0894520879138183,0.17006487570137,13687,1,Sphingomonas carotinifaciens,bacteria
1166333,0,0.540363501005202,0,1,1,13687,1,Sphingomonas sp. S3-784,bacteria
11665,0.831733321782792,14.9805351465235,1.35722197620905,0.244019518152099,0.390786915337557,11646,1,Equine infectious anemia virus,viruses
11676,0,-0.31683348546323,0,1,1,11646,1,Human immunodeficiency virus 1,viruses
1168034,2.87821739327602,-0.211586529402447,13.9424238055797,0.000188495800141987,0.00062806860781548,1471399,1,Draconibacterium orientale,bacteria
1169025,0.655113615802423,-0.339137147577228,2.56898903225823,0.108977356823619,0.19972174038851,1883,1,Streptomyces pratensis,bacteria
1170710,-1.6768642038515,2.13634133095429,4.9764085523841,0.0256952724716219,0.0563729703463065,80865,1,Delftia sp. KV29,bacteria
117207,0,0.465925582674337,0,1,1,165697,1,Sphingopyxis alaskensis,bacteria
1173025,1.88519769758031,-0.292656244525178,8.30194186780198,0.00396027110289583,0.0104712677989804,63132,1,Geitlerinema sp. PCC 7407,bacteria
1173026,-0.582050953715657,0.948686068654733,3.66442066412236,0.055585964757759,0.109674576022516,102231,1,Gloeocapsa sp. PCC 7428,bacteria
1173027,3.29937488902995,0.533735320968331,13.252922414951,0.000272155248320483,0.000886309018516392,44471,1,Microcoleus sp. PCC 7113,bacteria
1173270,0,-0.283438405283126,0,1,1,286,1,Pseudomonas sp. R1-43-08,bacteria
1173284,-3.41579027974283,-0.148142139085062,18.335186047354,1.85253840826645e-05,7.1880556268704e-05,286,1,Pseudomonas sp. R3-52-08,bacteria
1175550,0,-0.341146372263883,0,1,1,953,1,Wolbachia endosymbiont of Kleidocerys resedae,bacteria
