Gene.ID,logFC,logCPM,LR,PValue,FDR,tax_id,tax_level,genus_tax_id,name
10485,0.00389588542622182,2.44973663984301,1.39799998244428e-08,0.999905660484078,1,1147,1,1142,Synechocystis sp. PCC 6714
10488,0.0189273430538957,2.46519060894154,7.34334459906449e-09,0.999931626625389,1,446,1,445,Legionella pneumophila
1049,2.30864736783845,3.26306812631701,-1.06297946445011e-07,1,1,34105,1,34104,Streptobacillus moniliformis
10494,0.00666198682890776,2.45132462527716,8.9691383209356e-09,0.999924435916077,1,1862950,1,-200,Rhizobiales bacterium NRL2
1051,-0.0996176388929209,3.48939800757872,0.219480143204713,0.639436308926873,1,106592,1,106591,Ensifer adhaerens
10544,-0.0369547677538221,2.47671119503058,7.44601189595073e-08,0.999782278198598,1,2077148,1,544,Citrobacter freundii complex sp. CFNIH4
10552,0.2058579647546,2.4940887954768,-1.03684394403558e-08,1,1,204,1,194,Campylobacter showae
10556,-0.48708904549714,2.54014492334499,9.19134990340353e-09,0.999923505588012,1,62140,1,522,Acidiphilium multivorum
106,0.175906413395918,7.17863641924658,0.257891175291299,0.61157266116672,1,1075826,1,-200,dsRNA virus environmental sample
10613,0.00257641500720073,2.447638180289,9.98290605735974e-09,0.999920279768185,1,1122261,1,1632780,Phreatobacter oligotrophus
10620,0.00257641500720073,2.447638180289,9.98290605735974e-09,0.999920279768185,1,437505,1,437504,Granulosicoccus antarcticus
1063,0.163631721306254,2.51774989618812,4.85165472241533e-08,0.999824254181414,1,57480,1,57479,Microvirgula aerodenitrificans
10657,-0.200335721922593,2.50150015519834,7.26928206518096e-09,0.999931972294744,1,76860,1,1301,Streptococcus constellatus
10660,0.00257641500720073,2.447638180289,9.98290605735974e-09,0.999920279768185,1,203263,1,1716,Corynebacterium aquilae
10669,0.0121355806552471,2.45688982824612,1.07216813205468e-08,0.999917382602938,1,655307,1,482,Neisseria sp. KEM232
1067,-1.41392060106099,3.25999652615278,-2.09875089751677e-07,1,1,32013,1,283,Comamonas terrigena
1068,-0.22237555159641,5.41117445197224,0.311669543897665,0.576657489045809,1,285,1,283,Comamonas testosteroni
10680,0.00561876361522811,2.45073102717853,1.78648216220267e-08,0.999893355269203,1,361183,1,361177,Altererythrobacter epoxidivorans
10686,0.00257641500720073,2.447638180289,9.98290605735974e-09,0.999920279768185,1,754397,1,52959,Polaribacter sp. SA4-10
10687,-0.0114967528026761,2.47212676034631,2.57121399727112e-08,0.999872059167752,1,354356,1,354354,Niastella koreensis
10690,0.00884825919136848,2.45381489037943,7.56539186852478e-09,0.999930600590514,1,388950,1,323449,Pontibacter akesuensis
10691,0.00257641500720073,2.447638180289,9.98290605735974e-09,0.999920279768185,1,192843,1,28065,Rhodoferax ferrireducens
10693,0.00561876361522811,2.45073102717853,1.78648216220267e-08,0.999893355269203,1,1581680,1,1679002,Candidatus Methylopumilus turicensis
1072,-0.181657922030371,4.76926354388531,0.18428247384734,0.667718490544389,1,246432,1,1279,Staphylococcus equorum
10724,0.108160835151861,2.45784424442979,1.24458665595739e-10,0.999991098716533,1,2505979,1,286,Pseudomonas sp. 11K1
1073,-0.250679816302353,7.01276936286931,0.563781080382483,0.452740786859796,1,1290,1,1279,Staphylococcus hominis
1074,-0.131242523658538,7.69872720553173,0.137590452359504,0.710688276802626,1,1282,1,1279,Staphylococcus epidermidis
1075,0.140850742048361,7.33857917668214,0.183596960894803,0.668300119722198,1,1280,1,1279,Staphylococcus aureus
1077,1.16399889845483,2.63709249277748,-1.03870384293714e-07,1,1,703,1,702,Plesiomonas shigelloides
10782,0.011087130991165,2.45570741174445,1.0683636197939e-08,0.999917529314177,1,1484118,1,89966,Hymenobacter sp. PAMC 26628
10804,0.005139235891762,2.45013660128706,2.19012643576377e-08,0.999881920459739,1,512763,1,1379908,Rufibacter tibetensis
10810,0.005139235891762,2.45013660128706,2.19012643576377e-08,0.999881920459739,1,2027290,1,586,Providencia sp. WCHPHu000369
10824,0.00236579168950933,2.44734015547623,9.41466193893348e-09,0.999922581914764,1,516051,1,111500,Muricauda lutaonensis
10830,0.00236579168950933,2.44734015547623,9.41466193893348e-09,0.999922581914764,1,447,1,461,Fluoribacter bozemanae
10835,0.005139235891762,2.45013660128706,2.19012643576377e-08,0.999881920459739,1,450,1,445,Legionella longbeachae
10844,0.00852180998564414,2.45292476359445,1.26364829711179e-08,0.999910308111411,1,2004957,1,1941236,Human associated gemykibivirus 2
10872,-0.151592074080073,2.58289273979349,3.1581539161607e-08,0.999858206375106,1,1610,1,1578,Lactobacillus coryniformis
10909,0.00396278340640335,2.44873892026095,2.14813131726999e-08,0.9998830580118,1,2049589,1,286,Pseudomonas sp. HLS-6
10934,-0.0123803496833308,2.46279941073907,-1.20393741198654e-07,1,1,337,1,32008,Burkholderia glumae
10955,0.572907589979979,2.55767901585379,4.60752369590978e-09,0.999945840599321,1,472181,1,286,Pseudomonas sabulinigri
10974,0.650441110452197,2.61131018810877,8.16651457569151e-09,0.999927896153805,1,59779,1,265,Paracoccus marcusii
10984,0.264645426482121,2.57036156620566,1.76663643713937e-08,0.999893949272523,1,38302,1,1716,Corynebacterium mycetoides
10986,0.518665878021198,2.5301505486735,1.3919110308791e-08,0.99990586615489,1,2656535,1,-200010699,Gordonia phage Faith5x5
10993,0.251021542001075,2.49714362595062,1.60509312507884e-08,0.999898914194149,1,332999,1,84567,Pedobacter suwonensis
11004,-0.0796636739303688,2.94266592725928,-1.12752616132639e-08,1,1,53413,1,338,Xanthomonas axonopodis
11009,0.310527302495211,2.60958518811435,3.04800256145654e-08,0.999860701088406,1,1793722,1,2034,Curtobacterium sp. 9128
1101,-0.530833544335012,3.31355523178934,6.15840676232438e-08,0.999801995873005,1,68895,1,106589,Cupriavidus basilensis
1102,-0.738511612646116,5.38093390372295,3.83791462720743,0.0501058040550048,0.896123034060663,119219,1,106589,Cupriavidus metallidurans
11021,0.385787450858091,2.49401202375113,1.10168558720147e-08,0.999916253070195,1,386891,1,475,Moraxella bovoculi
11025,0.644878946321792,2.60435371367601,1.07922133452121e-08,0.999917111301262,1,56,1,39643,Sorangium cellulosum
11026,0.443753417397617,2.50212746662445,7.89303511439243e-09,0.999929113737547,1,702114,1,416,Methylomonas koyamae
11027,0.443753417397617,2.50212746662445,7.89303511439243e-09,0.999929113737547,1,1809410,1,303379,Herminiimonas arsenitoxidans
11034,0.2058579647546,2.4940887954768,-1.03684394403558e-08,1,1,1922247,1,1922243,Staphylococcus virus SEP9
1104,-0.459164741069429,4.18953817717998,0.452750342499648,0.501031746084782,1,32002,1,222,Achromobacter denitrificans
1105,-0.549949998941679,6.06046522362477,1.81058196406454,0.178438433590785,1,85698,1,222,Achromobacter xylosoxidans
11052,0.0797511485691333,2.45711628409329,-3.1376168330155e-09,1,1,138073,1,568988,Candidatus Regiella insecticola
11076,0.0797511485691333,2.45711628409329,-3.1376168330155e-09,1,1,1349,1,1301,Streptococcus uberis
1108,0.0242105735942762,3.71888139355963,0.136736417968272,0.711547255048071,1,544580,1,1654,Actinomyces oris
11085,0.134488927818619,2.46956653271354,-5.03338482005233e-09,1,1,2041558,1,1982251,Propionibacterium phage Aquarius
11089,0.174584322026014,2.48188980883953,-1.434645158227e-08,1,1,628,1,626,Xenorhabdus nematophila
11097,0.2058579647546,2.4940887954768,-1.03684394403558e-08,1,1,926,1,32012,Thiomonas intermedia
1110,0.0625176238633271,2.65428506245004,1.62390222158137e-07,0.999678471120008,1,1363,1,1357,Lactococcus garvieae
11101,0.0797511485691333,2.45711628409329,-3.1376168330155e-09,1,1,960,1,146784,Bacteriovorax stolpii
11103,0.0797511485691333,2.45711628409329,-3.1376168330155e-09,1,1,332249,1,332248,Truepera radiovictrix
11110,1.00179458875805,2.77437341483641,-2.98622220284983e-07,1,1,665913,1,2100764,Mixta calida
1112,-0.389584712749549,3.72555543030473,2.5337948983406e-07,0.999598370345322,1,51665,1,1375,Aerococcus urinaeequi
1114,-0.558319559398771,2.71832923775428,-2.20701078745833e-07,1,1,192,1,191,Azospirillum brasilense
11142,0.0843363987404168,2.45879672292533,-1.90070492678274e-09,1,1,585,1,583,Proteus vulgaris
11150,0.748931535220882,2.60422384010614,3.60300553836623e-08,0.999848548868009,1,669,1,662,Vibrio harveyi
11152,0.14246164963516,2.47289464628061,3.34416526914794e-07,0.999538593292736,1,485,1,482,Neisseria gonorrhoeae
11154,0.199412402238428,2.5234956668053,9.41414945998531e-09,0.999922584021885,1,1763535,1,47420,Hydrogenophaga crassostreae
11159,0.340748026492473,2.61213019342782,2.26747243203818e-08,0.999879853515548,1,1685010,1,59732,Chryseobacterium glaciei
1116,0.440259703298815,4.26416289986177,-1.68438830883133e-07,1,1,1750,1,1912217,Pseudopropionibacterium propionicum
11166,0.340748026492473,2.61213019342782,2.26747243203818e-08,0.999879853515548,1,1701327,1,-200,uncultured bacterium 5H7
11167,0.466051051962781,2.69575174475633,1.74217351656125e-08,0.999894686083489,1,1904640,1,-200,Betaproteobacteria bacterium GR16-43
11197,-0.190809914551502,2.62618852404464,5.34503108440276e-08,0.999815534490714,1,2545632,1,67575,Rheinheimera sp. D18
11208,0.550278410387384,2.77903471833592,1.11038715999712e-08,0.999915922986588,1,483,1,482,Neisseria cinerea
11211,0.159840210096574,2.52833755871421,6.99754423294507e-08,0.999788936622959,1,936476,1,28253,Marinomonas posidonica
11221,-0.0645065277250545,2.59064374662711,4.84058837457724e-09,0.999944487710692,1,370405,1,96,Gallionella capsiferriformans
11222,0.159840210096574,2.52833755871421,6.99754423294507e-08,0.999788936622959,1,42253,1,1234,Nitrospira moscoviensis
1125,0.0675355773384369,3.94456499324096,0.0596195936450599,0.807098201457505,1,346,1,338,Xanthomonas citri
1126,0.437273358373263,3.50018676935387,0.0595689705688756,0.807178501463554,1,56448,1,338,Xanthomonas arboricola
11266,0.07367863461856,2.4523410280515,1.78701498043665e-10,0.999989333936668,1,377615,1,76632,Thermobacillus composti
11270,0.0977770001797015,2.45622220480815,3.32376126621625e-10,0.999985453618524,1,2587597,1,286,Pseudomonas sp. SWI7
1128,-0.166620350291421,2.50777812232987,-1.20390804880799e-07,1,1,1069,1,1068,Rhodomicrobium vannielii
1130,-0.406123231453914,6.27848036171554,0.971621779993725,0.324276044467164,1,654,1,642,Aeromonas veronii
1132,0.0196135747630433,3.27350759811777,-2.15728377384039e-08,1,1,577,1,160674,Raoultella terrigena
1133,0.109120854436303,5.41262768344683,0.0433575156306603,0.835053542292956,1,54291,1,160674,Raoultella ornithinolytica
11350,0.174181613620911,2.47542065958184,8.66031690804903e-11,0.999992574820555,1,1232866,1,1827195,Caballeronia udeis
11353,0.042871556201197,2.448445761621,2.52720289140029e-10,0.999987315886593,1,28229,1,28228,Colwellia psychrerythraea
1137,0.180282484123041,2.8869013087112,7.07176361913753e-08,0.999787820254517,1,93220,1,93217,Pandoraea pnomenusa
11371,-0.223358723965488,2.57803272113099,6.91158064114461e-09,0.999933667135714,1,445709,1,93217,Pandoraea thiooxydans
11372,0.042871556201197,2.448445761621,2.52720289140029e-10,0.999987315886593,1,2743,1,2742,Marinobacter hydrocarbonoclasticus
11374,0.042871556201197,2.448445761621,2.52720289140029e-10,0.999987315886593,1,1690484,1,-200069657,Hyphomonadaceae bacterium UKL13-1
1138,-0.228927571679409,2.45821037727406,2.0948749401839e-09,0.999963480980207,1,93218,1,93217,Pandoraea apista
11382,0.108160835151861,2.45784424442979,1.24458665595739e-10,0.999991098716533,1,2056494,1,-200,Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20
1140,-0.105794332333304,2.44911355082379,1.62002633530278e-09,0.999967885504889,1,2033437,1,79328,Chitinophaga sp. MD30
1142,0.717714084337601,2.7418553125316,2.33865829812885e-07,0.999614145623669,1,296591,1,52972,Polaromonas sp. JS666
11437,0.137980061383982,2.4644364400669,2.18482565372824e-10,0.999988206344035,1,1547283,1,1386,Bacillus weihaiensis
11473,0.108160835151861,2.45784424442979,1.24458665595739e-10,0.999991098716533,1,39491,1,-200186803,[Eubacterium] rectale
11475,0.493938627245994,2.50689082182284,1.09944044979216e-08,0.999916338448119,1,554131,1,32012,Thiomonas sp. CB2
1148,0.319360318976578,2.97880566738326,1.06262981189739,0.302616151343695,1,179636,1,201096,Alicycliphilus denitrificans
1150,-0.119021422245669,2.70672737676996,-2.01985510983604e-07,1,1,158899,1,202907,Collimonas fungivorans
11518,-0.475575525670177,3.28620842463883,-7.14319270400665e-10,1,1,1550240,1,28895,Thermoanaerobacterium sp. RBIITD
1154,-0.175881892404711,2.4536715196913,1.20075194232072e-09,0.999972351809682,1,1798018,1,332102,Candidatus Fluviicola riflensis
11540,-0.281728054425953,2.59414382541645,8.56456860987009e-09,0.999926159809702,1,1472767,1,175304,Lentibacillus amyloliquefaciens
11557,-0.281728054425953,2.59414382541645,8.56456860987009e-09,0.999926159809702,1,1391654,1,1524217,Labilithrix luteola
11558,0.331518561656672,2.91720622763227,6.91617252357446e-09,0.99993364510442,1,837,1,836,Porphyromonas gingivalis
1158,-0.318910471859878,3.36157904964871,-1.65080503933268e-07,1,1,230310,1,281915,Curvibacter gracilis
11583,-0.551355807870667,4.22726039760633,2.99363234645966e-07,0.999563444693907,1,12242,1,12234,Tobacco mosaic virus
11613,-0.212795883508004,2.52446350431187,9.36039201704375e-09,0.999922805371841,1,50340,1,286,Pseudomonas fuscovaginae
11631,-0.36813938464794,2.80726371219589,3.94496879607686e-10,0.999984152460328,1,2528024,1,-202691359,Planctomycetes bacterium I41
11661,-0.356303738808328,2.74940079771783,2.38746178382598e-09,0.999961014036165,1,1678678,1,32008,Burkholderia sp. HB1
11670,-0.333608920545334,2.69047237014367,1.03867163758764e-08,0.999918683402728,1,169765,1,1763,Mycobacterium lacus
1168,-0.115653379719697,4.67430930867544,0.112822355463422,0.736953522609977,1,1920191,1,80865,Delftia sp. HK171
11689,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,1549855,1,1804663,Haematospirillum jordaniae
1169,-0.495851945903608,4.34719123031334,1.41211952335864,0.234704858770669,1,742013,1,80865,Delftia sp. Cs1-4
1170,0.325038179402712,8.95815232183795,1.17233111334954,0.278922776734096,1,80866,1,80865,Delftia acidovorans
11702,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,73141,1,13724,Thiocystis violascens
1171,0.468640758256627,11.1380230879225,2.40657207374188,0.120826689080969,1,180282,1,80865,Delftia tsuruhatensis
11712,-0.333608920545334,2.69047237014367,1.03867163758764e-08,0.999918683402728,1,1882221,1,165696,Novosphingobium sp. PY1
11716,0.514843040438124,2.69575924571047,2.04704715400794e-08,0.999885842622476,1,108,1,107,Spirosoma linguale
11740,-0.258736793490597,2.56947773419315,4.35633751294517e-09,0.999947337578941,1,906669,1,-200010699,Escherichia phage HK639
11746,-0.258736793490597,2.56947773419315,4.35633751294517e-09,0.999947337578941,1,1385664,1,89966,Hymenobacter sp. DG25B
11748,0.539646550540213,2.54253469684059,3.31264109476592e-08,0.999854779726057,1,1563222,1,544,Citrobacter pasteurii
11758,-0.600359122217557,3.30248813820158,1.86594490969583e-08,0.999891009293228,1,721785,1,12916,Acidovorax ebreus
11761,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,1478,1,1386,Bacillus simplex
11791,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,631,1,629,Yersinia intermedia
11799,-0.258736793490597,2.56947773419315,4.35633751294517e-09,0.999947337578941,1,59754,1,59753,Alcanivorax borkumensis
1180,-0.414288902061852,11.5385543538481,1.54214065257534,0.214299454372538,1,1747,1,1912216,Cutibacterium acnes
11800,-0.258736793490597,2.56947773419315,4.35633751294517e-09,0.999947337578941,1,285091,1,59753,Alcanivorax dieselolei
11805,0.654596046462328,3.04172584819982,1.94986711221645e-08,0.999888585281535,1,102684,1,1301,Streptococcus infantarius
1182,-0.676877392522227,4.33750365844895,2.57118050267412,0.108826492973668,1,34029,1,88,Leptothrix cholodnii
11821,-0.423426577552397,3.02758423821965,-1.20013865512192e-09,1,1,748280,1,568394,Pseudogulbenkiania sp. NH8B
11827,-0.374406081139899,2.80724938209234,2.54699372703726e-09,0.999959732561972,1,1855912,1,2004797,Luteitalea pratensis
11831,-0.374406081139899,2.80724938209234,2.54699372703726e-09,0.999959732561972,1,1173027,1,44471,Microcoleus sp. PCC 7113
11835,-0.303351948721385,2.63048787519699,7.44572492550333e-09,0.999931151647112,1,39483,1,1573534,Faecalitalea cylindroides
11845,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,157592,1,157591,Sterolibacterium denitrificans
11849,-0.258736793490597,2.56947773419315,4.35633751294517e-09,0.999947337578941,1,96773,1,33057,Thauera chlorobenzoica
11854,-0.282334813257587,2.60336198895304,3.73857744762063e-09,0.999951214220097,1,916,1,914,Nitrosomonas eutropha
11856,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,1938604,1,187,Aquaspirillum sp. LM1
11857,-0.258736793490597,2.56947773419315,4.35633751294517e-09,0.999947337578941,1,249188,1,724,Haemophilus pittmaniae
11859,-0.225295349213617,2.54889732729263,3.83961893390961e-08,0.999843654955294,1,94624,1,517,Bordetella petrii
1186,-0.104492243025175,2.55363003555635,6.38838706379374e-08,0.999798332614641,1,1550728,1,150203,Blastomonas fulva
11860,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,551760,1,551759,Aromatoleum aromaticum
11862,-1.74088280776722,3.21403554489283,-2.94945817103098e-07,1,1,1704499,1,762296,Methylovulum psychrotolerans
11868,-0.333608920545334,2.69047237014367,1.03867163758764e-08,0.999918683402728,1,1835254,1,44013,Polynucleobacter duraquae
11871,-0.180605688426846,2.50747918062546,7.44236094973871e-09,0.999931167201699,1,160808,1,119977,Acidithiobacillus ferrivorans
11874,-0.258736793490597,2.56947773419315,4.35633751294517e-09,0.999947337578941,1,1336806,1,230494,Reinekea forsetii
11878,-0.117479977785426,2.46206607732493,8.43694158980668e-09,0.999926712048608,1,1848756,1,-200,Actinobacteria bacterium IMCC26103
1188,0.776304745353559,8.07117182912412,5.37168624466406,0.0204661830060982,0.514420275558684,172045,1,308865,Elizabethkingia miricola
11881,-0.163338384004207,2.47936255929186,5.1360053987537e-09,0.999942818861657,1,1256574,1,-200,uncultured bacterium A1Q1_fos_4
11883,-0.296107490200861,2.64073437104283,-8.39361824489515e-09,1,1,272636,1,10803,Adeno-associated virus
119,-0.794478872577824,2.52772824967696,7.79601343481318e-08,0.999777219925279,1,417305,1,-200,uncultured beta proteobacterium CBNPD1 BAC clone 578
1192,0.259352995000715,2.97011610146222,-2.60848953104187e-07,1,1,63,1,59,Vitreoscilla filiformis
11930,-0.117479977785426,2.46206607732493,8.43694158980668e-09,0.999926712048608,1,1238,1,1237,Piscirickettsia salmonis
11938,-0.117479977785426,2.46206607732493,8.43694158980668e-09,0.999926712048608,1,1834519,1,861914,Fibrella sp. ES10-3-2-2
1194,-0.120431562889566,5.41963437520596,0.082372758861041,0.774107306135295,1,71999,1,57493,Kocuria palustris
1196,0.127698563365687,5.2275012076336,0.137812459031764,0.710465481836147,1,76731,1,93681,Roseateles depolymerans
11964,-0.252737183714574,2.56051119267348,2.94579560744523e-09,0.999956694668605,1,46506,1,816,Bacteroides stercoris
11988,-0.286461139340199,2.61544937277344,3.15645465320813e-09,0.999955172983139,1,2572594,1,76831,Myroides sp. CJ210
11992,-0.405972972013067,3.05717522907634,-1.01964818810529e-08,1,1,69823,1,970,Selenomonas sputigena
11995,-0.195467423111598,2.50358126879503,8.86971296409911e-09,0.999924855907541,1,370764,1,33882,Microbacterium pygmaeum
1200,-0.347593425840232,2.97368372356633,3.42752843076855,0.0641179899755367,1,284016,1,20,Phenylobacterium zucineum
12011,-0.140575720225562,2.47433118991663,1.30918551555226e-08,0.999908706332023,1,551996,1,423349,Mucilaginibacter gossypii
1202,-0.251749784309126,4.0137999059342,0.0480379564615134,0.826513238983456,1,1768242,1,318147,Paucibacter sp. KCTC 42545
12026,-0.140575720225562,2.47433118991663,1.30918551555226e-08,0.999908706332023,1,1076550,1,53335,Pantoea rwandensis
