Gene.ID,logFC,logCPM,LR,PValue,FDR,tax_id,tax_level,genus_tax_id,name
10198,-0.572907274920355,2.74385005138123,-7.93200243265346e-08,1,1,84135,1,1378,Gemella sanguinis
1020,0.175881897809231,2.4536715196913,1.76461933953931e-08,0.999894009832737,1,651183,1,182269,Aurantimonas manganoxydans
10211,0.333608922004885,2.69047237014367,-2.55664112103204e-07,1,1,61648,1,579,Kluyvera intermedia
10212,-1.42314815102264e-07,2.54502629083891,3.96935759816586e-08,0.999841035491472,1,261292,1,914,Nitrosomonas sp. Is79A3
10213,-1.42314815102264e-07,2.54502629083891,3.96935759816586e-08,0.999841035491472,1,59620,1,1485,uncultured Clostridium sp.
10222,0.0181620267167158,2.4909259569666,1.97199945262128e-09,0.999964568180377,1,83406,1,-200,gamma proteobacterium HdN1
10226,3.30138908752538e-10,2.53404258581776,4.20470653850202e-08,0.999836390731256,1,333926,1,325455,Gammapapillomavirus 1
10242,1.03442481565142e-11,2.61819851453906,3.10188248420218e-08,0.999859475279734,1,2696338,1,-200010699,Brevundimonas phage vB_BsubS-Delta
10245,-0.00196947854903027,2.44680394956123,5.53472028208546e-08,0.999812289789806,1,273677,1,33882,Microbacterium oleivorans
10248,-2.93000844265802e-09,2.46744932463573,1.93525746539081e-08,0.999889003461354,1,37752,1,237,Flavobacterium hibernum
10263,-0.545593452412809,2.57699766058662,7.6430377384642,0.00569918586870682,0.163084395627611,1166130,1,547,Enterobacter sp. R4-368
10267,-2.93000844265802e-09,2.46744932463573,1.93525746539081e-08,0.999889003461354,1,85085,1,1742993,Pseudarthrobacter chlorophenolicus
10279,-3.01888205974092e-09,2.48999767664041,5.52816665777556e-08,0.999812400955908,1,327575,1,1016,Capnocytophaga leadbetteri
1029,0.316779322405705,3.57154640850404,1.125614232933e-07,0.999732308339716,1,1314,1,1301,Streptococcus pyogenes
10297,-3.59187461938147e-09,2.46850632800346,-2.40614796753746e-07,1,1,2027919,1,547,Enterobacter cloacae complex sp.
10298,0.044718334416246,2.70436451156935,-2.49761233916956e-07,1,1,67780,1,635,Edwardsiella ictaluri
1030,0.00647621690894433,7.16908298582709,0.00207853385312262,0.963636290121391,1,1313,1,1301,Streptococcus pneumoniae
10300,0.22886934571352,2.7039316364752,1.66085216690703e-08,0.999897173382698,1,748103,1,286,Pseudomonas sp. LQ26
10305,-0.217609068382053,2.75476079583546,1.02722864880889e-07,0.999744274747789,1,67825,1,544,Citrobacter rodentium
1032,0.547384220259112,3.62719451789069,4.50283732402816,0.0338386616251601,0.507579924377402,382,1,28105,Sinorhizobium meliloti
1034,0.241819747634727,3.41958487031315,2.85380390100487,0.0911580184264768,0.878517690534957,35806,1,34008,Rhodovulum sulfidophilum
10367,-0.170689687093221,2.87811663637688,4.02275146464647,0.0448904216204531,0.596401315814591,1855519,1,165695,Sphingobium sp. EP60837
10377,-6.56128556550129e-09,2.49208446616696,4.84611026863035e-08,0.999824354630968,1,28097,1,48736,Ralstonia syzygii
10380,0.150557885251403,2.74766045496151,3.89988841220656e-09,0.99995017283803,1,678601,1,1279,Staphylococcus sp. CDC3
10381,2.15563374183544e-10,2.53811095646815,3.70051767006885e-08,0.999846513105194,1,29379,1,1279,Staphylococcus auricularis
10395,-3.59187461938147e-09,2.46850632800346,-2.40614796753746e-07,1,1,28152,1,629,Yersinia kristensenii
10397,2.15563374183544e-10,2.53811095646815,3.70051767006885e-08,0.999846513105194,1,271,1,270,Thermus aquaticus
10398,-3.59187461938147e-09,2.46850632800346,-2.40614796753746e-07,1,1,394935,1,535,Chromobacterium haemolyticum
1040,-0.710905689127077,4.77211009305674,8.06138052127787,0.00452187161581227,0.135656148474368,28141,1,413496,Cronobacter sakazakii
1041,-0.479553426718377,3.92956071979242,3.53161894492057,0.0602089716247858,0.678719316497586,413502,1,413496,Cronobacter turicensis
10410,0.407194029315906,2.92342278241947,1.21805889818916e-08,0.999911940907605,1,56460,1,338,Xanthomonas vesicatoria
10419,0.192778934738694,2.56578619431414,2.61503272369623e-08,0.999870973587092,1,1882747,1,1033,Afipia sp. GAS231
10422,-0.00424724737092612,2.49644149395789,5.27803747374378e-08,0.999816694163869,1,28087,1,445,Legionella sainthelensi
10424,2.15563374183544e-10,2.53811095646815,3.70051767006885e-08,0.999846513105194,1,1804984,1,32008,Burkholderia sp. OLGA172
10431,-0.430460672024889,2.6063500444119,2.00330894388913,0.156956240864811,1,1177574,1,838,Prevotella jejuni
10444,-0.00389581106085679,2.44973663984301,-1.66005114099477e-07,1,1,216142,1,286,Pseudomonas rhizosphaerae
10461,-0.0189269623751428,2.46519060894154,1.6649513057132e-07,0.999674432670186,1,73098,1,579,Kluyvera georgiana
10465,-0.00869541467628407,2.45491230454772,9.35561494941339e-08,0.999755951454138,1,708186,1,28196,Arcobacter trophiarum
10466,-0.00869541467628407,2.45491230454772,9.35561494941339e-08,0.999755951454138,1,90270,1,338,Xanthomonas gardneri
1047,0.134590928246765,4.44380679063774,1.87651437199582,0.170730841495602,1,29405,1,29404,Microlunatus phosphovorus
10485,-0.00389581106085679,2.44973663984301,-1.66005114099477e-07,1,1,1147,1,1142,Synechocystis sp. PCC 6714
10488,-0.0189269623751428,2.46519060894154,1.6649513057132e-07,0.999674432670186,1,446,1,445,Legionella pneumophila
1049,3.88123025023828e-16,3.26306812631701,2.23593268344757e-08,0.999880692039438,1,34105,1,34104,Streptobacillus moniliformis
10494,-0.00666187095827956,2.45132462527716,7.26698043962415e-08,0.999784911568856,1,1862950,1,-200,Rhizobiales bacterium NRL2
1051,0.195109671563586,3.48939800757872,0.761925208704767,0.382726704274542,1,106592,1,106591,Ensifer adhaerens
10544,0.0369547662855904,2.47671119503058,5.18778122682306e-08,0.999818268218338,1,2077148,1,544,Citrobacter freundii complex sp. CFNIH4
10552,-0.205857965964479,2.4940887954768,-2.55639172053179e-08,1,1,204,1,194,Campylobacter showae
10556,0.487089045917,2.54014492334499,3.17401042039526,0.0748185212403994,0.756317660364907,62140,1,522,Acidiphilium multivorum
106,-0.204009707075434,7.17863641924658,0.676922728129391,0.410648389871317,1,1075826,1,-200,dsRNA virus environmental sample
10613,-0.00257636419385525,2.447638180289,8.89236360102075e-08,0.999762070297699,1,1122261,1,1632780,Phreatobacter oligotrophus
10620,-0.00257636419385525,2.447638180289,8.89236360102075e-08,0.999762070297699,1,437505,1,437504,Granulosicoccus antarcticus
1063,9.27311458644713e-08,2.51774989618812,4.6761847727339e-09,0.99994543855133,1,57480,1,57479,Microvirgula aerodenitrificans
10657,0.200335719181324,2.50150015519834,-2.28384896328038e-07,1,1,76860,1,1301,Streptococcus constellatus
10660,-0.00257636419385525,2.447638180289,8.89236360102075e-08,0.999762070297699,1,203263,1,1716,Corynebacterium aquilae
10669,-0.0121353619753229,2.45688982824612,1.13915092470052e-07,0.999730703513792,1,655307,1,482,Neisseria sp. KEM232
1067,0.495227735944469,3.25999652615278,2.38981137727206,0.122128363752009,1,32013,1,283,Comamonas terrigena
1068,-0.15733940521073,5.41117445197224,0.325069422915774,0.568576916498563,1,285,1,283,Comamonas testosteroni
10680,-0.00561866379442358,2.45073102717853,1.46578866377922e-07,0.999694524960123,1,361183,1,361177,Altererythrobacter epoxidivorans
10686,-0.00257636419385525,2.447638180289,8.89236360102075e-08,0.999762070297699,1,754397,1,52959,Polaribacter sp. SA4-10
10687,0.0114967392754626,2.47212676034631,0.000566788659821071,0.981006298270905,1,354356,1,354354,Niastella koreensis
10690,-0.00884810552910148,2.45381489037943,7.5508993724327e-08,0.999780750103337,1,388950,1,323449,Pontibacter akesuensis
10691,-0.00257636419385525,2.447638180289,8.89236360102075e-08,0.999762070297699,1,192843,1,28065,Rhodoferax ferrireducens
10693,-0.00561866379442358,2.45073102717853,1.46578866377922e-07,0.999694524960123,1,1581680,1,1679002,Candidatus Methylopumilus turicensis
1072,-0.880233673336928,4.76926354388531,8.83493664525562,0.00295517898179583,0.103710054832835,246432,1,1279,Staphylococcus equorum
10724,-0.108160840318957,2.45784424442979,1.32299811106407e-08,0.999908225997549,1,2505979,1,286,Pseudomonas sp. 11K1
1073,-0.00613067675824418,7.01276936286931,0.000650529909563602,0.979651771255346,1,1290,1,1279,Staphylococcus hominis
1074,-0.0694096152868913,7.69872720553173,0.0632282863120111,0.801464394965814,1,1282,1,1279,Staphylococcus epidermidis
1075,0.0114525171659103,7.33857917668214,0.00210228704212057,0.963429245461113,1,1280,1,1279,Staphylococcus aureus
1077,1.18418478879617e-12,2.63709249277748,3.45264705714499e-09,0.999953116917966,1,703,1,702,Plesiomonas shigelloides
10782,-0.011086934328192,2.45570741174445,9.60747064127077e-08,0.999752688342838,1,1484118,1,89966,Hymenobacter sp. PAMC 26628
10804,-0.00513914395995126,2.45013660128706,-1.92674557641936e-07,1,1,512763,1,1379908,Rufibacter tibetensis
10810,-0.00513914395995126,2.45013660128706,-1.92674557641936e-07,1,1,2027290,1,586,Providencia sp. WCHPHu000369
10824,-0.00236574463805909,2.44734015547623,7.78040014637327e-08,0.999777443120941,1,516051,1,111500,Muricauda lutaonensis
10830,-0.00236574463805909,2.44734015547623,7.78040014637327e-08,0.999777443120941,1,447,1,461,Fluoribacter bozemanae
10835,-0.00513914395995126,2.45013660128706,-1.92674557641936e-07,1,1,450,1,445,Legionella longbeachae
10844,-0.00852166239265626,2.45292476359445,9.56380574734794e-08,0.999753250984931,1,2004957,1,1941236,Human associated gemykibivirus 2
10872,0.151592073705242,2.58289273979349,4.14123988434767e-08,0.999837630201204,1,1610,1,1578,Lactobacillus coryniformis
10909,-0.00396271063837071,2.44873892026095,1.19541269771872e-07,0.999724133487139,1,2049589,1,286,Pseudomonas sp. HLS-6
10934,0.0123803376070603,2.46279941073907,9.09635955181898e-05,0.992390304366617,1,337,1,32008,Burkholderia glumae
10955,-0.57290759011014,2.55767901585379,3.44335542301621e-08,0.999851942304475,1,472181,1,286,Pseudomonas sabulinigri
10974,-0.650441111824135,2.61131018810877,6.57669314563236e-08,0.99979538199489,1,59779,1,265,Paracoccus marcusii
10984,-0.264645426744013,2.57036156620566,2.38815651698587e-08,0.999876697621835,1,38302,1,1716,Corynebacterium mycetoides
10986,-0.518665878038456,2.5301505486735,7.034146021212e-08,0.999788385342336,1,2656535,1,-200010699,Gordonia phage Faith5x5
10993,-0.251021542635834,2.49714362595062,6.03153118561295e-08,0.999804046129581,1,332999,1,84567,Pedobacter suwonensis
11004,0.0796636739403147,2.94266592725928,2.0188647198438e-08,0.999886631168757,1,53413,1,338,Xanthomonas axonopodis
11009,-0.310527302887705,2.60958518811435,4.67096405998291e-08,0.999827557892894,1,1793722,1,2034,Curtobacterium sp. 9128
1101,0.500506395512288,3.31355523178934,4.3079428979942,0.0379348072547039,0.546966988323638,68895,1,106589,Cupriavidus basilensis
1102,0.4898089998497,5.38093390372295,3.20391664390597,0.0734621455143844,0.750766981630522,119219,1,106589,Cupriavidus metallidurans
11021,-0.385787451796325,2.49401202375113,7.72642030355541e-08,0.999778216506291,1,386891,1,475,Moraxella bovoculi
11025,-0.644878946845111,2.60435371367601,9.07944333050636e-08,0.999759580513033,1,56,1,39643,Sorangium cellulosum
11026,-0.443753471763779,2.50212746662445,3.92499313051076e-08,0.999841926339936,1,702114,1,416,Methylomonas koyamae
11027,-0.443753471763779,2.50212746662445,3.92499313051076e-08,0.999841926339936,1,1809410,1,303379,Herminiimonas arsenitoxidans
11034,-0.205857965964479,2.4940887954768,-2.55639172053179e-08,1,1,1922247,1,1922243,Staphylococcus virus SEP9
1104,-0.511116815545734,4.18953817717998,6.38055081382686,0.0115377618973143,0.268252964112558,32002,1,222,Achromobacter denitrificans
1105,0.292788509305868,6.06046522362477,0.77640043889771,0.378244279223245,1,85698,1,222,Achromobacter xylosoxidans
11052,-0.0797518350405737,2.45711628409329,-7.55392237650199e-09,1,1,138073,1,568988,Candidatus Regiella insecticola
11076,-0.0797518350405737,2.45711628409329,-7.55392237650199e-09,1,1,1349,1,1301,Streptococcus uberis
1108,-0.0957839979956314,3.71888139355963,0.0244213625759357,0.875817555157051,1,544580,1,1654,Actinomyces oris
11085,-0.134488937465135,2.46956653271354,-1.27276549299893e-08,1,1,2041558,1,1982251,Propionibacterium phage Aquarius
11089,-0.174584322251378,2.48188980883953,-3.52028961536632e-08,1,1,628,1,626,Xenorhabdus nematophila
11097,-0.205857965964479,2.4940887954768,-2.55639172053179e-08,1,1,926,1,32012,Thiomonas intermedia
1110,0.263200910232653,2.65428506245004,1.82789096365661,0.176376857576851,1,1363,1,1357,Lactococcus garvieae
11101,-0.0797518350405737,2.45711628409329,-7.55392237650199e-09,1,1,960,1,146784,Bacteriovorax stolpii
11103,-0.0797518350405737,2.45711628409329,-7.55392237650199e-09,1,1,332249,1,332248,Truepera radiovictrix
11110,-1.00179458875916,2.77437341483641,20.41313106672,6.24001633451159e-06,0.0022875219118092,665913,1,2100764,Mixta calida
1112,-0.122111061635514,3.72555543030473,0.291462085428471,0.58928511148904,1,51665,1,1375,Aerococcus urinaeequi
1114,0.232869351294232,2.71832923775428,1.55969110860242,0.21171045363691,1,192,1,191,Azospirillum brasilense
11142,-0.0843371518362738,2.45879672292533,-3.96154709036978e-09,1,1,585,1,583,Proteus vulgaris
11150,-0.748931535194635,2.60422384010614,13.2472256679725,0.000272983592824139,0.0230795219387681,669,1,662,Vibrio harveyi
11152,-0.142461660929294,2.47289464628061,-9.28304899616705e-09,1,1,485,1,482,Neisseria gonorrhoeae
11154,-0.199412402365735,2.5234956668053,2.40965173244974,0.120589191293142,1,1763535,1,47420,Hydrogenophaga crassostreae
11159,-0.340748026492549,2.61213019342782,4.47300774197856e-08,0.999831251514732,1,1685010,1,59732,Chryseobacterium glaciei
1116,0.27189473182728,4.26416289986177,-1.63836162414555e-07,1,1,1750,1,1912217,Pseudopropionibacterium propionicum
11166,-0.340748026492549,2.61213019342782,4.47300774197856e-08,0.999831251514732,1,1701327,1,-200,uncultured bacterium 5H7
11167,-0.466051051962782,2.69575174475633,4.16578274098356e-08,0.999837149773612,1,1904640,1,-200,Betaproteobacteria bacterium GR16-43
11197,0.190809910714086,2.62618852404464,7.95961767607878e-08,0.999774894472333,1,2545632,1,67575,Rheinheimera sp. D18
11208,-0.550278410387384,2.77903471833592,2.96702005186944e-08,0.999862564065421,1,483,1,482,Neisseria cinerea
11211,-0.159840210030536,2.52833755871421,1.64648802147838e-07,0.999676242873142,1,936476,1,28253,Marinomonas posidonica
11221,0.064506527725518,2.59064374662711,1.67213851653969e-08,0.999896824594218,1,370405,1,96,Gallionella capsiferriformans
11222,-0.159840210030536,2.52833755871421,1.64648802147838e-07,0.999676242873142,1,42253,1,1234,Nitrospira moscoviensis
1125,-0.185956090521043,3.94456499324096,0.576677732035556,0.447617498244812,1,346,1,338,Xanthomonas citri
1126,0.023649226109272,3.50018676935387,1.38394216559151,0.239430792838966,1,56448,1,338,Xanthomonas arboricola
11266,-0.0736792989475994,2.4523410280515,3.66086172487456e-08,0.99984733772799,1,377615,1,76632,Thermobacillus composti
11270,-0.0977770016370166,2.45622220480815,-3.00756117121992e-07,1,1,2587597,1,286,Pseudomonas sp. SWI7
1128,0.271891988314298,2.50777812232987,-5.32755848325905e-08,1,1,1069,1,1068,Rhodomicrobium vannielii
1130,-0.6307744546474,6.27848036171554,5.28194195845944,0.0215477018361031,0.396652065428416,654,1,642,Aeromonas veronii
1132,-0.304384007008281,3.27350759811777,0.81190974685456,0.367556235186848,1,577,1,160674,Raoultella terrigena
1133,-0.541569147070398,5.41262768344683,5.12954252641498,0.0235219265410422,0.420680609291717,54291,1,160674,Raoultella ornithinolytica
11350,-0.17418161375421,2.47542065958184,3.45192763262503e-10,0.999985175812388,1,1232866,1,1827195,Caballeronia udeis
11353,-0.0428718741982678,2.448445761621,6.55586687159371e-08,0.999795706231513,1,28229,1,28228,Colwellia psychrerythraea
1137,0.39227013540419,2.8869013087112,3.50653309490302,0.0611272451619534,0.681657656088013,93220,1,93217,Pandoraea pnomenusa
11371,0.223358723366991,2.57803272113099,-1.64056555007619e-08,1,1,445709,1,93217,Pandoraea thiooxydans
11372,-0.0428718741982678,2.448445761621,6.55586687159371e-08,0.999795706231513,1,2743,1,2742,Marinobacter hydrocarbonoclasticus
11374,-0.0428718741982678,2.448445761621,6.55586687159371e-08,0.999795706231513,1,1690484,1,-200069657,Hyphomonadaceae bacterium UKL13-1
1138,0.228927593835081,2.45821037727406,-3.31670025222053e-07,1,1,93218,1,93217,Pandoraea apista
11382,-0.108160840318957,2.45784424442979,1.32299811106407e-08,0.999908225997549,1,2056494,1,-200,Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20
1140,0.105794922868614,2.44911355082379,4.04508271323323e-09,0.999949253772232,1,2033437,1,79328,Chitinophaga sp. MD30
1142,-0.134931754346962,2.7418553125316,0.546849444310094,0.45960787458031,1,296591,1,52972,Polaromonas sp. JS666
11437,-0.137980060104749,2.4644364400669,1.99556917657162e-08,0.99988728714419,1,1547283,1,1386,Bacillus weihaiensis
11473,-0.108160840318957,2.45784424442979,1.32299811106407e-08,0.999908225997549,1,39491,1,-200186803,[Eubacterium] rectale
11475,-0.493938627942886,2.50689082182284,7.78926855174261,0.00525574690091136,0.152745144307736,554131,1,32012,Thiomonas sp. CB2
1148,0.0925471391985204,2.97880566738326,0.181649453173826,0.669959541916403,1,179636,1,201096,Alicycliphilus denitrificans
1150,0.119021410327025,2.70672737676996,-1.90577882364096e-07,1,1,158899,1,202907,Collimonas fungivorans
11518,0.47557552567353,3.28620842463883,4.8871424240815e-08,0.999823612601162,1,1550240,1,28895,Thermoanaerobacterium sp. RBIITD
1154,0.175881897809231,2.4536715196913,1.76461933953931e-08,0.999894009832737,1,1798018,1,332102,Candidatus Fluviicola riflensis
11540,0.281728055335107,2.59414382541645,5.03201249557605e-08,0.999821017358502,1,1472767,1,175304,Lentibacillus amyloliquefaciens
11557,0.281728055335107,2.59414382541645,5.03201249557605e-08,0.999821017358502,1,1391654,1,1524217,Labilithrix luteola
11558,-0.331518561697302,2.91720622763227,3.72451847141519e-08,0.999846016167342,1,837,1,836,Porphyromonas gingivalis
1158,0.0727992692589819,3.36157904964871,0.328694233498503,0.566428984149805,1,230310,1,281915,Curvibacter gracilis
11583,0.55135580787071,4.22726039760633,4.6863739555647e-09,0.999945379140284,1,12242,1,12234,Tobacco mosaic virus
11613,0.212795925050466,2.52446350431187,4.74498245139898e-08,0.999826196962043,1,50340,1,286,Pseudomonas fuscovaginae
11631,0.368139384658566,2.80726371219589,2.51501761638906e-08,0.999873465027402,1,2528024,1,-202691359,Planctomycetes bacterium I41
11661,0.356303745171857,2.74940079771783,2.57656678215312e-08,0.999871926062594,1,1678678,1,32008,Burkholderia sp. HB1
11670,0.333608922004885,2.69047237014367,-2.55664112103204e-07,1,1,169765,1,1763,Mycobacterium lacus
1168,0.0861895109051717,4.67430930867544,0.128508198549767,0.719983831704098,1,1920191,1,80865,Delftia sp. HK171
11689,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,1549855,1,1804663,Haematospirillum jordaniae
1169,0.134810671707503,4.34719123031334,0.211077786092481,0.645923954778422,1,742013,1,80865,Delftia sp. Cs1-4
1170,-0.187317691682213,8.95815232183795,0.737773554813074,0.39037502263357,1,80866,1,80865,Delftia acidovorans
11702,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,73141,1,13724,Thiocystis violascens
1171,-0.22035831407906,11.1380230879225,0.974979559525131,0.323441423108706,1,180282,1,80865,Delftia tsuruhatensis
11712,0.333608922004885,2.69047237014367,-2.55664112103204e-07,1,1,1882221,1,165696,Novosphingobium sp. PY1
11716,-0.514843040699357,2.69575924571047,1.20994551267017e-07,0.999722461677279,1,108,1,107,Spirosoma linguale
11740,0.25873679359392,2.56947773419315,2.64735806609906e-08,0.999870178565925,1,906669,1,-200010699,Escherichia phage HK639
11746,0.25873679359392,2.56947773419315,2.64735806609906e-08,0.999870178565925,1,1385664,1,89966,Hymenobacter sp. DG25B
11748,-0.539646551134335,2.54253469684059,-1.23026043574725e-07,1,1,1563222,1,544,Citrobacter pasteurii
11758,0.600359122217559,3.30248813820158,4.7676826390293,0.0289988339571846,0.479053239018956,721785,1,12916,Acidovorax ebreus
11761,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,1478,1,1386,Bacillus simplex
11791,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,631,1,629,Yersinia intermedia
11799,0.25873679359392,2.56947773419315,2.64735806609906e-08,0.999870178565925,1,59754,1,59753,Alcanivorax borkumensis
1180,-0.0262081014307856,11.5385543538481,0.0116939907091194,0.913885624968098,1,1747,1,1912216,Cutibacterium acnes
11800,0.25873679359392,2.56947773419315,2.64735806609906e-08,0.999870178565925,1,285091,1,59753,Alcanivorax dieselolei
11805,-0.654596046748388,3.04172584819982,1.84254266955008e-07,0.999657509266867,1,102684,1,1301,Streptococcus infantarius
1182,-0.147196356740122,4.33750365844895,0.420072058616086,0.51690109060952,1,34029,1,88,Leptothrix cholodnii
11821,0.42342657786057,3.02758423821965,1.67736668998941e-08,0.999896663423978,1,748280,1,568394,Pseudogulbenkiania sp. NH8B
11827,0.374406081140792,2.80724938209234,3.348054100627e-08,0.999854005568064,1,1855912,1,2004797,Luteitalea pratensis
11831,0.374406081140792,2.80724938209234,3.348054100627e-08,0.999854005568064,1,1173027,1,44471,Microcoleus sp. PCC 7113
11835,0.303351948781004,2.63048787519699,4.79296344835234e-08,0.999825320429051,1,39483,1,1573534,Faecalitalea cylindroides
11845,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,157592,1,157591,Sterolibacterium denitrificans
11849,0.25873679359392,2.56947773419315,2.64735806609906e-08,0.999870178565925,1,96773,1,33057,Thauera chlorobenzoica
11854,0.282334813538641,2.60336198895304,2.55742316213059e-08,0.99987240273759,1,916,1,914,Nitrosomonas eutropha
11856,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,1938604,1,187,Aquaspirillum sp. LM1
11857,0.25873679359392,2.56947773419315,2.64735806609906e-08,0.999870178565925,1,249188,1,724,Haemophilus pittmaniae
11859,0.225295349657924,2.54889732729263,1.55252275303208,0.212763400316215,1,94624,1,517,Bordetella petrii
1186,-1.0616144117212e-08,2.55363003555635,1.50256521891379e-07,0.999690716524896,1,1550728,1,150203,Blastomonas fulva
11860,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,551760,1,551759,Aromatoleum aromaticum
11862,1.74088280776722,3.21403554489283,23.9009286679433,1.01422823313443e-06,0.00188646451363005,1704499,1,762296,Methylovulum psychrotolerans
11868,0.333608922004885,2.69047237014367,-2.55664112103204e-07,1,1,1835254,1,44013,Polynucleobacter duraquae
11871,0.180605689066962,2.50747918062546,3.93528196696025e-08,0.999841719291221,1,160808,1,119977,Acidithiobacillus ferrivorans
11874,0.25873679359392,2.56947773419315,2.64735806609906e-08,0.999870178565925,1,1336806,1,230494,Reinekea forsetii
11878,0.117479982474852,2.46206607732493,1.22173949623772e-07,0.999721112300681,1,1848756,1,-200,Actinobacteria bacterium IMCC26103
1188,-0.183790450561296,8.07117182912412,0.623541286168347,0.429734358045413,1,172045,1,308865,Elizabethkingia miricola
11881,0.163338441900256,2.47936255929186,7.84865790137701e-08,0.99977646900269,1,1256574,1,-200,uncultured bacterium A1Q1_fos_4
11883,0.296107491671556,2.64073437104283,1.81595600778905e-08,0.99989247914187,1,272636,1,10803,Adeno-associated virus
119,0.369543020371654,2.52772824967696,1.62884544963049e-07,0.999677982118033,1,417305,1,-200,uncultured beta proteobacterium CBNPD1 BAC clone 578
1192,0.113934168467408,2.97011610146222,2.5960511344933,0.107130343616714,0.953408799651142,63,1,59,Vitreoscilla filiformis
11930,0.117479982474852,2.46206607732493,1.22173949623772e-07,0.999721112300681,1,1238,1,1237,Piscirickettsia salmonis
11938,0.117479982474852,2.46206607732493,1.22173949623772e-07,0.999721112300681,1,1834519,1,861914,Fibrella sp. ES10-3-2-2
1194,-0.201585215630165,5.41963437520596,0.948481899393627,0.330106017996367,1,71999,1,57493,Kocuria palustris
1196,-0.080586539673764,5.2275012076336,0.102457773300159,0.748899910427224,1,76731,1,93681,Roseateles depolymerans
11964,0.252737182924289,2.56051119267348,1.19108420904013e-08,0.999912921428869,1,46506,1,816,Bacteroides stercoris
11988,0.286461139212242,2.61544937277344,1.71878467014608e-08,0.99989539539689,1,2572594,1,76831,Myroides sp. CJ210
11992,0.405972972013173,3.05717522907634,9.35738597718228e-10,0.999975592835214,1,69823,1,970,Selenomonas sputigena
11995,0.195467452524073,2.50358126879503,2.98557103484143e-08,0.99986213508301,1,370764,1,33882,Microbacterium pygmaeum
1200,0.482852031331263,2.97368372356633,5.52974499712766,0.0186958299358214,0.364032626126084,284016,1,20,Phenylobacterium zucineum
12011,0.140575723199683,2.47433118991663,5.17127003440976e-08,0.9998185576484,1,551996,1,423349,Mucilaginibacter gossypii
